"Step","td3 - train/reward_mean","td3 - train/reward_mean__MIN","td3 - train/reward_mean__MAX"
"973","270.6019929495823","270.6019929495823","270.6019929495823"
"974","271.1154447279681","271.1154447279681","271.1154447279681"
"975","271.3418008641709","271.3418008641709","271.3418008641709"
"976","271.46888713782624","271.46888713782624","271.46888713782624"
"977","273.25992791077095","273.25992791077095","273.25992791077095"
"978","273.43484097057694","273.43484097057694","273.43484097057694"
"979","273.5155029006556","273.5155029006556","273.5155029006556"
"980","273.47474914856923","273.47474914856923","273.47474914856923"
"981","273.4703862642676","273.4703862642676","273.4703862642676"
"982","273.4143668400256","273.4143668400256","273.4143668400256"
"983","273.5693526241688","273.5693526241688","273.5693526241688"
"984","273.5746240962243","273.5746240962243","273.5746240962243"
"985","273.5725387883342","273.5725387883342","273.5725387883342"
"986","273.66421162718774","273.66421162718774","273.66421162718774"
"987","273.4611309227931","273.4611309227931","273.4611309227931"
"988","273.4128311126174","273.4128311126174","273.4128311126174"
"989","273.2731411295997","273.2731411295997","273.2731411295997"
"990","273.34421204492986","273.34421204492986","273.34421204492986"
"991","273.31552465133905","273.31552465133905","273.31552465133905"
"992","273.2361687785291","273.2361687785291","273.2361687785291"
"993","273.32155054443484","273.32155054443484","273.32155054443484"
"994","273.3784948046898","273.3784948046898","273.3784948046898"
"995","273.13074563386124","273.13074563386124","273.13074563386124"
"996","273.08339174746624","273.08339174746624","273.08339174746624"
"997","273.13844775893926","273.13844775893926","273.13844775893926"
"998","273.27109247258136","273.27109247258136","273.27109247258136"
"999","273.21559093935156","273.21559093935156","273.21559093935156"
"1000","273.2136501444105","273.2136501444105","273.2136501444105"
"1001","273.147104802377","273.147104802377","273.147104802377"
"1002","272.9243660106577","272.9243660106577","272.9243660106577"
"1003","272.9816366080192","272.9816366080192","272.9816366080192"
"1004","272.9650084543225","272.9650084543225","272.9650084543225"
"1005","272.85213499240547","272.85213499240547","272.85213499240547"
"1006","272.87098930169304","272.87098930169304","272.87098930169304"
"1007","272.7208777856309","272.7208777856309","272.7208777856309"
"1008","272.83657072367555","272.83657072367555","272.83657072367555"
"1009","272.8257202824409","272.8257202824409","272.8257202824409"
"1010","273.01246573802257","273.01246573802257","273.01246573802257"
"1011","272.9777473623975","272.9777473623975","272.9777473623975"
"1012","273.2779467521369","273.2779467521369","273.2779467521369"
"1013","273.3099758145737","273.3099758145737","273.3099758145737"
"1014","273.2617501571268","273.2617501571268","273.2617501571268"
"1015","273.34849197595906","273.34849197595906","273.34849197595906"
"1016","273.40782893203254","273.40782893203254","273.40782893203254"
"1017","273.14894329272266","273.14894329272266","273.14894329272266"
"1018","273.1478941187792","273.1478941187792","273.1478941187792"
"1019","273.54001602455685","273.54001602455685","273.54001602455685"
"1020","273.6201587727078","273.6201587727078","273.6201587727078"
"1021","273.4887706889858","273.4887706889858","273.4887706889858"
"1022","273.4695380383619","273.4695380383619","273.4695380383619"
"1023","273.38946631354224","273.38946631354224","273.38946631354224"
"1024","273.58802968463334","273.58802968463334","273.58802968463334"
"1025","273.54712222898786","273.54712222898786","273.54712222898786"
"1026","273.25089502165616","273.25089502165616","273.25089502165616"
"1027","273.1966713469295","273.1966713469295","273.1966713469295"
"1028","273.10737859820074","273.10737859820074","273.10737859820074"
"1029","272.8303999033844","272.8303999033844","272.8303999033844"
"1030","272.68353716284213","272.68353716284213","272.68353716284213"
"1031","272.54449390262306","272.54449390262306","272.54449390262306"
"1032","272.49948176469246","272.49948176469246","272.49948176469246"
"1033","272.3037931840515","272.3037931840515","272.3037931840515"
"1034","272.4182512014822","272.4182512014822","272.4182512014822"
"1035","270.97326106535417","270.97326106535417","270.97326106535417"
"1036","271.0739901927687","271.0739901927687","271.0739901927687"
"1037","271.18643998230954","271.18643998230954","271.18643998230954"
"1038","271.0891816254417","271.0891816254417","271.0891816254417"
"1039","271.0324333556436","271.0324333556436","271.0324333556436"
"1040","271.28795590142926","271.28795590142926","271.28795590142926"
"1041","271.4216988106185","271.4216988106185","271.4216988106185"
"1042","270.04669048114886","270.04669048114886","270.04669048114886"
"1043","268.77606579123267","268.77606579123267","268.77606579123267"
"1044","268.7421212693436","268.7421212693436","268.7421212693436"
"1045","267.4412022835149","267.4412022835149","267.4412022835149"
"1046","267.36712080745417","267.36712080745417","267.36712080745417"
"1047","267.3755669864306","267.3755669864306","267.3755669864306"
"1048","267.3575129481444","267.3575129481444","267.3575129481444"
"1049","267.31216975703296","267.31216975703296","267.31216975703296"
"1050","267.27315802177804","267.27315802177804","267.27315802177804"
"1051","266.8811961155238","266.8811961155238","266.8811961155238"
"1052","266.7697558559633","266.7697558559633","266.7697558559633"
"1053","266.7175150138668","266.7175150138668","266.7175150138668"
"1054","266.66766588501326","266.66766588501326","266.66766588501326"
"1055","266.5388590327992","266.5388590327992","266.5388590327992"
"1056","266.4046322159439","266.4046322159439","266.4046322159439"
"1057","265.98364773029857","265.98364773029857","265.98364773029857"
"1058","265.4705057566885","265.4705057566885","265.4705057566885"
"1059","265.05044771890084","265.05044771890084","265.05044771890084"
"1060","265.13471210875474","265.13471210875474","265.13471210875474"
"1061","265.0623808420582","265.0623808420582","265.0623808420582"
"1062","265.5929167177335","265.5929167177335","265.5929167177335"
"1063","265.60101832797676","265.60101832797676","265.60101832797676"
"1064","265.65404608694763","265.65404608694763","265.65404608694763"
"1065","265.75939241722153","265.75939241722153","265.75939241722153"
"1066","265.59240083130004","265.59240083130004","265.59240083130004"
"1067","265.65024999017754","265.65024999017754","265.65024999017754"
"1068","265.49542366799824","265.49542366799824","265.49542366799824"
"1069","265.37249883782977","265.37249883782977","265.37249883782977"
"1070","265.22050994226635","265.22050994226635","265.22050994226635"
"1071","265.19178667572254","265.19178667572254","265.19178667572254"
"1072","265.12043546565735","265.12043546565735","265.12043546565735"
"1073","264.87176603821035","264.87176603821035","264.87176603821035"
"1074","264.7472939277107","264.7472939277107","264.7472939277107"
"1075","264.76765629092625","264.76765629092625","264.76765629092625"
"1076","264.8135179994312","264.8135179994312","264.8135179994312"
"1077","264.60911296511637","264.60911296511637","264.60911296511637"
"1078","264.3904182264056","264.3904182264056","264.3904182264056"
"1079","264.34090117348694","264.34090117348694","264.34090117348694"
"1080","264.27653460729084","264.27653460729084","264.27653460729084"
"1081","264.1699407663192","264.1699407663192","264.1699407663192"
"1082","264.0215836323421","264.0215836323421","264.0215836323421"
"1083","263.903048754802","263.903048754802","263.903048754802"
"1084","264.05347701391395","264.05347701391395","264.05347701391395"
"1085","263.9604422448408","263.9604422448408","263.9604422448408"
"1086","263.85352755546523","263.85352755546523","263.85352755546523"
"1087","264.0017458965532","264.0017458965532","264.0017458965532"
"1088","264.12078390699304","264.12078390699304","264.12078390699304"
"1089","264.33750194129027","264.33750194129027","264.33750194129027"
"1090","264.4144263044507","264.4144263044507","264.4144263044507"
"1091","264.38352434390646","264.38352434390646","264.38352434390646"
"1092","264.375705810892","264.375705810892","264.375705810892"
"1093","264.29372165534136","264.29372165534136","264.29372165534136"
"1094","264.2765355297686","264.2765355297686","264.2765355297686"
"1095","264.5757688157396","264.5757688157396","264.5757688157396"
"1096","264.6363463606355","264.6363463606355","264.6363463606355"
"1097","264.35822523891414","264.35822523891414","264.35822523891414"
"1098","263.8381071650209","263.8381071650209","263.8381071650209"
"1099","263.60258767020144","263.60258767020144","263.60258767020144"
"1100","263.46250102238685","263.46250102238685","263.46250102238685"
"1101","263.49432575314495","263.49432575314495","263.49432575314495"
"1102","263.53633856751213","263.53633856751213","263.53633856751213"
"1103","263.4474188734936","263.4474188734936","263.4474188734936"
"1104","263.7222042339058","263.7222042339058","263.7222042339058"
"1105","263.896100837546","263.896100837546","263.896100837546"
"1106","263.90476041271774","263.90476041271774","263.90476041271774"
"1107","264.01641815809955","264.01641815809955","264.01641815809955"
"1108","263.9121132758698","263.9121132758698","263.9121132758698"
"1109","264.1407156720078","264.1407156720078","264.1407156720078"
"1110","264.2548316600612","264.2548316600612","264.2548316600612"
"1111","264.4313832124481","264.4313832124481","264.4313832124481"
"1112","264.39352447986096","264.39352447986096","264.39352447986096"
"1113","264.62041434213245","264.62041434213245","264.62041434213245"
"1114","264.7768111746294","264.7768111746294","264.7768111746294"
"1115","264.6213198978495","264.6213198978495","264.6213198978495"
"1116","264.598289410015","264.598289410015","264.598289410015"
"1117","264.79632797495407","264.79632797495407","264.79632797495407"
"1118","264.8751990449184","264.8751990449184","264.8751990449184"
"1119","264.6751521508897","264.6751521508897","264.6751521508897"
"1120","264.76432907273994","264.76432907273994","264.76432907273994"
"1121","264.9492279967107","264.9492279967107","264.9492279967107"
"1122","265.06378715166943","265.06378715166943","265.06378715166943"
"1123","264.9895043449302","264.9895043449302","264.9895043449302"
"1124","265.0893747069373","265.0893747069373","265.0893747069373"
"1125","265.15190921620643","265.15190921620643","265.15190921620643"
"1126","265.24846370895574","265.24846370895574","265.24846370895574"
"1127","265.3381320568797","265.3381320568797","265.3381320568797"
"1128","265.13356668120895","265.13356668120895","265.13356668120895"
"1129","264.9951315911458","264.9951315911458","264.9951315911458"
"1130","264.975883063252","264.975883063252","264.975883063252"
"1131","265.05176037900094","265.05176037900094","265.05176037900094"
"1132","265.0699976389896","265.0699976389896","265.0699976389896"
"1133","265.0768911700744","265.0768911700744","265.0768911700744"
"1134","264.85859498306894","264.85859498306894","264.85859498306894"
"1135","265.84958077066364","265.84958077066364","265.84958077066364"
"1136","265.44391382885647","265.44391382885647","265.44391382885647"
"1137","265.14754863027036","265.14754863027036","265.14754863027036"
"1138","265.1378837462703","265.1378837462703","265.1378837462703"
"1139","265.0450726920781","265.0450726920781","265.0450726920781"
"1140","264.63715004385","264.63715004385","264.63715004385"
"1141","264.3748262842793","264.3748262842793","264.3748262842793"
"1142","265.33666266690494","265.33666266690494","265.33666266690494"
"1143","266.53520511559697","266.53520511559697","266.53520511559697"
"1144","266.37742762957254","266.37742762957254","266.37742762957254"
"1145","267.5358383845243","267.5358383845243","267.5358383845243"
"1146","267.54761245364165","267.54761245364165","267.54761245364165"
"1147","267.4535294924754","267.4535294924754","267.4535294924754"
"1148","267.1285664828758","267.1285664828758","267.1285664828758"
"1149","267.2833833330854","267.2833833330854","267.2833833330854"
"1150","267.273422217768","267.273422217768","267.273422217768"
"1151","267.5350664010559","267.5350664010559","267.5350664010559"
"1152","267.69636083439303","267.69636083439303","267.69636083439303"
"1153","267.9943210860699","267.9943210860699","267.9943210860699"
"1154","267.77599039457584","267.77599039457584","267.77599039457584"
"1155","267.77646986628724","267.77646986628724","267.77646986628724"
"1156","268.0841816361326","268.0841816361326","268.0841816361326"
"1157","268.09568509047926","268.09568509047926","268.09568509047926"
"1158","268.3865706993973","268.3865706993973","268.3865706993973"
"1159","268.8007774274385","268.8007774274385","268.8007774274385"
"1160","268.51465405668677","268.51465405668677","268.51465405668677"
"1161","268.3744930871863","268.3744930871863","268.3744930871863"
"1162","268.011069044716","268.011069044716","268.011069044716"
"1163","267.83811832713275","267.83811832713275","267.83811832713275"
"1164","267.6984043281347","267.6984043281347","267.6984043281347"
"1165","267.465951800254","267.465951800254","267.465951800254"
"1166","267.5303905533681","267.5303905533681","267.5303905533681"
"1167","267.2517588656776","267.2517588656776","267.2517588656776"
"1168","267.37250304260834","267.37250304260834","267.37250304260834"
"1169","267.3080383502164","267.3080383502164","267.3080383502164"
"1170","267.36637652883616","267.36637652883616","267.36637652883616"
"1171","267.33280860752177","267.33280860752177","267.33280860752177"
"1172","267.4235003037595","267.4235003037595","267.4235003037595"
"1173","267.50135895643695","267.50135895643695","267.50135895643695"
"1174","267.3458407207656","267.3458407207656","267.3458407207656"
"1175","267.3087514190081","267.3087514190081","267.3087514190081"
"1176","267.08726826054647","267.08726826054647","267.08726826054647"
"1177","267.3593969430462","267.3593969430462","267.3593969430462"
"1178","267.4431434807078","267.4431434807078","267.4431434807078"
"1179","267.42761837462797","267.42761837462797","267.42761837462797"
"1180","267.22664628742353","267.22664628742353","267.22664628742353"
"1181","267.3203218206512","267.3203218206512","267.3203218206512"
"1182","267.24183787855134","267.24183787855134","267.24183787855134"
"1183","267.2752831746317","267.2752831746317","267.2752831746317"
"1184","267.13567686403684","267.13567686403684","267.13567686403684"
"1185","267.09478858259087","267.09478858259087","267.09478858259087"
"1186","267.02009179387056","267.02009179387056","267.02009179387056"
"1187","266.8403251813427","266.8403251813427","266.8403251813427"
"1188","266.81870190927106","266.81870190927106","266.81870190927106"
"1189","266.7276705866847","266.7276705866847","266.7276705866847"
"1190","266.49167264597304","266.49167264597304","266.49167264597304"
"1191","266.48994011111836","266.48994011111836","266.48994011111836"
"1192","266.5648210556833","266.5648210556833","266.5648210556833"
"1193","266.39500708461554","266.39500708461554","266.39500708461554"
"1194","266.4087333750706","266.4087333750706","266.4087333750706"
"1195","266.3888651465094","266.3888651465094","266.3888651465094"
"1196","266.2796450337749","266.2796450337749","266.2796450337749"
"1197","266.381453081945","266.381453081945","266.381453081945"
"1198","266.6302296270575","266.6302296270575","266.6302296270575"
"1199","266.78268273132903","266.78268273132903","266.78268273132903"
"1200","266.8053019505302","266.8053019505302","266.8053019505302"
"1201","267.0485720832092","267.0485720832092","267.0485720832092"
"1202","267.35522117169853","267.35522117169853","267.35522117169853"
"1203","267.3043546274286","267.3043546274286","267.3043546274286"
"1204","267.1783869451289","267.1783869451289","267.1783869451289"
"1205","267.076427227641","267.076427227641","267.076427227641"
"1206","267.03925328053117","267.03925328053117","267.03925328053117"
"1207","267.13197335700085","267.13197335700085","267.13197335700085"
"1208","267.106397462192","267.106397462192","267.106397462192"
"1209","267.1701555584725","267.1701555584725","267.1701555584725"
"1210","267.12562074363046","267.12562074363046","267.12562074363046"
"1211","267.03786959604173","267.03786959604173","267.03786959604173"
"1212","266.86016173039377","266.86016173039377","266.86016173039377"
"1213","266.73657413872473","266.73657413872473","266.73657413872473"
"1214","266.7016611864906","266.7016611864906","266.7016611864906"
"1215","266.7795928884094","266.7795928884094","266.7795928884094"
"1216","266.7304389560671","266.7304389560671","266.7304389560671"
"1217","266.7823739039974","266.7823739039974","266.7823739039974"
"1218","266.7448543462233","266.7448543462233","266.7448543462233"
"1219","266.867175591251","266.867175591251","266.867175591251"
"1220","266.7548205286561","266.7548205286561","266.7548205286561"
"1221","266.70655673026283","266.70655673026283","266.70655673026283"
"1222","266.750101180069","266.750101180069","266.750101180069"
"1223","266.76875421161935","266.76875421161935","266.76875421161935"
"1224","266.7074512930977","266.7074512930977","266.7074512930977"
"1225","266.70307675377114","266.70307675377114","266.70307675377114"
"1226","266.71258064140216","266.71258064140216","266.71258064140216"
"1227","266.75285958794996","266.75285958794996","266.75285958794996"
"1228","266.71504976333233","266.71504976333233","266.71504976333233"
"1229","266.81317035520567","266.81317035520567","266.81317035520567"
"1230","267.0401192197029","267.0401192197029","267.0401192197029"
"1231","267.1613768543967","267.1613768543967","267.1613768543967"
"1232","267.2903212917375","267.2903212917375","267.2903212917375"
"1233","267.3730649904499","267.3730649904499","267.3730649904499"
"1234","267.5868234793434","267.5868234793434","267.5868234793434"
"1235","267.9959053659637","267.9959053659637","267.9959053659637"
"1236","268.25550451239457","268.25550451239457","268.25550451239457"
"1237","268.56323526630064","268.56323526630064","268.56323526630064"
"1238","268.80304156014114","268.80304156014114","268.80304156014114"
"1239","268.91673459369804","268.91673459369804","268.91673459369804"
"1240","269.3667191846535","269.3667191846535","269.3667191846535"
"1241","269.39640348305517","269.39640348305517","269.39640348305517"
"1242","269.6950127168425","269.6950127168425","269.6950127168425"
"1243","269.6256488956936","269.6256488956936","269.6256488956936"
"1244","269.9190075965185","269.9190075965185","269.9190075965185"
"1245","270.1072677952878","270.1072677952878","270.1072677952878"
"1246","270.01798166047666","270.01798166047666","270.01798166047666"
"1247","270.11674049756374","270.11674049756374","270.11674049756374"
"1248","270.4090871425613","270.4090871425613","270.4090871425613"
"1249","270.2271099287167","270.2271099287167","270.2271099287167"
"1250","270.33413015663876","270.33413015663876","270.33413015663876"
"1251","270.4209441898579","270.4209441898579","270.4209441898579"
"1252","270.5241172126263","270.5241172126263","270.5241172126263"
"1253","270.40175692191366","270.40175692191366","270.40175692191366"
"1254","270.80294936974553","270.80294936974553","270.80294936974553"
"1255","270.9258541494703","270.9258541494703","270.9258541494703"
"1256","270.87351219627095","270.87351219627095","270.87351219627095"
"1257","271.1057585646493","271.1057585646493","271.1057585646493"
"1258","271.2640540963134","271.2640540963134","271.2640540963134"
"1259","271.4219336310496","271.4219336310496","271.4219336310496"
"1260","271.85309576847607","271.85309576847607","271.85309576847607"
"1261","272.16877435325665","272.16877435325665","272.16877435325665"
"1262","272.64415783983907","272.64415783983907","272.64415783983907"
"1263","273.0741826534948","273.0741826534948","273.0741826534948"
"1264","273.24938968462425","273.24938968462425","273.24938968462425"
"1265","273.4647189431779","273.4647189431779","273.4647189431779"
"1266","273.7437189139975","273.7437189139975","273.7437189139975"
"1267","274.1300722617786","274.1300722617786","274.1300722617786"
"1268","274.3336987373642","274.3336987373642","274.3336987373642"
"1269","274.5504944996968","274.5504944996968","274.5504944996968"
"1270","274.57511585505813","274.57511585505813","274.57511585505813"
"1271","274.61166503103584","274.61166503103584","274.61166503103584"
"1272","274.682344641766","274.682344641766","274.682344641766"
"1273","274.5518139209751","274.5518139209751","274.5518139209751"
"1274","274.6809294997029","274.6809294997029","274.6809294997029"
"1275","274.70114299898637","274.70114299898637","274.70114299898637"
"1276","274.93949892785537","274.93949892785537","274.93949892785537"
"1277","275.0561410098257","275.0561410098257","275.0561410098257"
"1278","275.0458040088149","275.0458040088149","275.0458040088149"
"1279","275.08183386056817","275.08183386056817","275.08183386056817"
"1280","275.3476461548465","275.3476461548465","275.3476461548465"
"1281","275.39750418544884","275.39750418544884","275.39750418544884"
"1282","275.5983676093784","275.5983676093784","275.5983676093784"
"1283","275.5932494059731","275.5932494059731","275.5932494059731"
"1284","275.71616344670434","275.71616344670434","275.71616344670434"
"1285","275.78923481351364","275.78923481351364","275.78923481351364"
"1286","275.66246371296836","275.66246371296836","275.66246371296836"
"1287","275.84229695345874","275.84229695345874","275.84229695345874"
"1288","275.89196161195304","275.89196161195304","275.89196161195304"
"1289","275.7400406246739","275.7400406246739","275.7400406246739"
"1290","275.97664672082425","275.97664672082425","275.97664672082425"
"1291","276.1089381352034","276.1089381352034","276.1089381352034"
"1292","276.0495727878031","276.0495727878031","276.0495727878031"
"1293","276.32459163951825","276.32459163951825","276.32459163951825"
"1294","276.34387801581664","276.34387801581664","276.34387801581664"
"1295","276.36221814203213","276.36221814203213","276.36221814203213"
"1296","276.4158797896387","276.4158797896387","276.4158797896387"
"1297","276.3456324203605","276.3456324203605","276.3456324203605"
"1298","276.6381090099005","276.6381090099005","276.6381090099005"
"1299","276.80147886576265","276.80147886576265","276.80147886576265"
"1300","276.93639615932614","276.93639615932614","276.93639615932614"
"1301","276.63649088267374","276.63649088267374","276.63649088267374"
"1302","276.54109666277554","276.54109666277554","276.54109666277554"
"1303","276.530249172965","276.530249172965","276.530249172965"
"1304","276.6355259202248","276.6355259202248","276.6355259202248"
"1305","276.5083175172391","276.5083175172391","276.5083175172391"
"1306","276.56868176063193","276.56868176063193","276.56868176063193"
"1307","276.65616186927673","276.65616186927673","276.65616186927673"
"1308","276.64270759002903","276.64270759002903","276.64270759002903"
"1309","276.36828054089","276.36828054089","276.36828054089"
"1310","276.51937332933204","276.51937332933204","276.51937332933204"
"1311","276.5781228088205","276.5781228088205","276.5781228088205"
"1312","276.73655095026265","276.73655095026265","276.73655095026265"
"1313","276.7946898277234","276.7946898277234","276.7946898277234"
"1314","276.55591851772175","276.55591851772175","276.55591851772175"
"1315","275.38821756428473","275.38821756428473","275.38821756428473"
"1316","275.5100715102292","275.5100715102292","275.5100715102292"
"1317","274.1769766925685","274.1769766925685","274.1769766925685"
"1318","274.1783457900434","274.1783457900434","274.1783457900434"
"1319","274.3414131282097","274.3414131282097","274.3414131282097"
"1320","274.3510521052419","274.3510521052419","274.3510521052419"
"1321","274.2429647095329","274.2429647095329","274.2429647095329"
"1322","274.38959374604883","274.38959374604883","274.38959374604883"
"1323","274.42423913110184","274.42423913110184","274.42423913110184"
"1324","274.60643566920555","274.60643566920555","274.60643566920555"
"1325","274.8086516540511","274.8086516540511","274.8086516540511"
"1326","274.89818740613896","274.89818740613896","274.89818740613896"
"1327","274.8148059823238","274.8148059823238","274.8148059823238"
"1328","274.8852861848813","274.8852861848813","274.8852861848813"
"1329","274.89234948362827","274.89234948362827","274.89234948362827"
"1330","274.7886777973608","274.7886777973608","274.7886777973608"
"1331","274.65020169806337","274.65020169806337","274.65020169806337"
"1332","274.4639181723785","274.4639181723785","274.4639181723785"
"1333","274.4916831432622","274.4916831432622","274.4916831432622"
"1334","274.35130230552653","274.35130230552653","274.35130230552653"
"1335","274.0851552281496","274.0851552281496","274.0851552281496"
"1336","272.90550459337555","272.90550459337555","272.90550459337555"
"1337","271.887690703805","271.887690703805","271.887690703805"
"1338","271.8020626031341","271.8020626031341","271.8020626031341"
"1339","270.808588154755","270.808588154755","270.808588154755"
"1340","270.680662363443","270.680662363443","270.680662363443"
"1341","270.6586524902903","270.6586524902903","270.6586524902903"
"1342","270.9412481313352","270.9412481313352","270.9412481313352"
"1343","271.04660804583125","271.04660804583125","271.04660804583125"
"1344","270.46289092935524","270.46289092935524","270.46289092935524"
"1345","270.28273604372765","270.28273604372765","270.28273604372765"
"1346","270.6866650261103","270.6866650261103","270.6866650261103"
"1347","270.48616289929737","270.48616289929737","270.48616289929737"
"1348","270.2881079493209","270.2881079493209","270.2881079493209"
"1349","270.3985127459142","270.3985127459142","270.3985127459142"
"1350","269.24019783760536","269.24019783760536","269.24019783760536"
"1351","269.16669623672846","269.16669623672846","269.16669623672846"
"1352","269.35417135273923","269.35417135273923","269.35417135273923"
"1353","269.4185392882267","269.4185392882267","269.4185392882267"
"1354","269.61479185740114","269.61479185740114","269.61479185740114"
"1355","269.58217154164447","269.58217154164447","269.58217154164447"
"1356","269.56591896687286","269.56591896687286","269.56591896687286"
"1357","269.32624447934677","269.32624447934677","269.32624447934677"
"1358","269.403328748442","269.403328748442","269.403328748442"
"1359","269.21945276709624","269.21945276709624","269.21945276709624"
"1360","269.1744993900543","269.1744993900543","269.1744993900543"
"1361","269.0676540242217","269.0676540242217","269.0676540242217"
"1362","268.6581404864683","268.6581404864683","268.6581404864683"
"1363","268.38149251623895","268.38149251623895","268.38149251623895"
"1364","268.2218713558174","268.2218713558174","268.2218713558174"
"1365","267.8452870734397","267.8452870734397","267.8452870734397"
"1366","267.56398290923795","267.56398290923795","267.56398290923795"
"1367","267.33029394605836","267.33029394605836","267.33029394605836"
"1368","267.2295886955352","267.2295886955352","267.2295886955352"
"1369","267.1400212008343","267.1400212008343","267.1400212008343"
"1370","267.2388609897636","267.2388609897636","267.2388609897636"
"1371","266.9997116520081","266.9997116520081","266.9997116520081"
"1372","267.0143711820216","267.0143711820216","267.0143711820216"
"1373","267.16396713151187","267.16396713151187","267.16396713151187"
"1374","266.17506675215265","266.17506675215265","266.17506675215265"
"1375","266.1201778075594","266.1201778075594","266.1201778075594"
"1376","265.704011453882","265.704011453882","265.704011453882"
"1377","265.4712856873061","265.4712856873061","265.4712856873061"
"1378","265.3957625441934","265.3957625441934","265.3957625441934"
"1379","265.15598140028595","265.15598140028595","265.15598140028595"
"1380","264.91457518223035","264.91457518223035","264.91457518223035"
"1381","264.67522430115673","264.67522430115673","264.67522430115673"
"1382","264.63586930113206","264.63586930113206","264.63586930113206"
"1383","264.3885733747977","264.3885733747977","264.3885733747977"
"1384","264.1957394035981","264.1957394035981","264.1957394035981"
"1385","263.9331454076787","263.9331454076787","263.9331454076787"
"1386","263.7079646237736","263.7079646237736","263.7079646237736"
"1387","263.3369859274646","263.3369859274646","263.3369859274646"
"1388","262.984124235714","262.984124235714","262.984124235714"
"1389","262.8028580147383","262.8028580147383","262.8028580147383"
"1390","262.7618226961029","262.7618226961029","262.7618226961029"
"1391","262.4308701118204","262.4308701118204","262.4308701118204"
"1392","262.1845174665918","262.1845174665918","262.1845174665918"
"1393","261.87023819246156","261.87023819246156","261.87023819246156"
"1394","261.5565851877007","261.5565851877007","261.5565851877007"
"1395","261.2243768294837","261.2243768294837","261.2243768294837"
"1396","261.1046010266693","261.1046010266693","261.1046010266693"
"1397","261.0124848301598","261.0124848301598","261.0124848301598"
"1398","260.5739724545303","260.5739724545303","260.5739724545303"
"1399","260.1686724786303","260.1686724786303","260.1686724786303"
"1400","259.8327318227832","259.8327318227832","259.8327318227832"
"1401","259.653995162191","259.653995162191","259.653995162191"
"1402","258.99096744153474","258.99096744153474","258.99096744153474"
"1403","258.7241473591543","258.7241473591543","258.7241473591543"
"1404","258.414342839304","258.414342839304","258.414342839304"
"1405","258.2798430640303","258.2798430640303","258.2798430640303"
"1406","258.2062269736972","258.2062269736972","258.2062269736972"
"1407","257.8610782643646","257.8610782643646","257.8610782643646"
"1408","257.7322234170657","257.7322234170657","257.7322234170657"
"1409","257.54041270850985","257.54041270850985","257.54041270850985"
"1410","257.04600113960277","257.04600113960277","257.04600113960277"
"1411","256.66676151757883","256.66676151757883","256.66676151757883"
"1412","256.456786363938","256.456786363938","256.456786363938"
"1413","256.18220408825493","256.18220408825493","256.18220408825493"
"1414","256.0754715725995","256.0754715725995","256.0754715725995"
"1415","257.1667676313437","257.1667676313437","257.1667676313437"
"1416","256.8313677010435","256.8313677010435","256.8313677010435"
"1417","258.07817224511234","258.07817224511234","258.07817224511234"
"1418","258.01946163763586","258.01946163763586","258.01946163763586"
"1419","257.76774987238053","257.76774987238053","257.76774987238053"
"1420","257.64231204332845","257.64231204332845","257.64231204332845"
"1421","257.7559314987628","257.7559314987628","257.7559314987628"
"1422","257.65840364214324","257.65840364214324","257.65840364214324"
"1423","257.8704937801353","257.8704937801353","257.8704937801353"
"1424","257.6739268469048","257.6739268469048","257.6739268469048"
"1425","257.1223106134805","257.1223106134805","257.1223106134805"
"1426","257.2657005799125","257.2657005799125","257.2657005799125"
"1427","257.1893499659916","257.1893499659916","257.1893499659916"
"1428","257.33703424215145","257.33703424215145","257.33703424215145"
"1429","257.34103671738706","257.34103671738706","257.34103671738706"
"1430","257.4703583706339","257.4703583706339","257.4703583706339"
"1431","257.49228229968634","257.49228229968634","257.49228229968634"
"1432","257.70046252216036","257.70046252216036","257.70046252216036"
"1433","257.70307587463236","257.70307587463236","257.70307587463236"
"1434","257.6979006282083","257.6979006282083","257.6979006282083"
"1435","257.7842200621433","257.7842200621433","257.7842200621433"
"1436","259.06536525467703","259.06536525467703","259.06536525467703"
"1437","260.1283694068092","260.1283694068092","260.1283694068092"
"1438","260.1148005144234","260.1148005144234","260.1148005144234"
"1439","261.0936099664291","261.0936099664291","261.0936099664291"
"1440","261.0956670998019","261.0956670998019","261.0956670998019"
"1441","261.2799151613965","261.2799151613965","261.2799151613965"
"1442","261.02777782152697","261.02777782152697","261.02777782152697"
"1443","261.2020774972491","261.2020774972491","261.2020774972491"
"1444","261.6588088071259","261.6588088071259","261.6588088071259"
"1445","262.03812250319925","262.03812250319925","262.03812250319925"
"1446","261.92038448908426","261.92038448908426","261.92038448908426"
"1447","262.21305587538575","262.21305587538575","262.21305587538575"
"1448","262.3559634694742","262.3559634694742","262.3559634694742"
"1449","262.5116100566351","262.5116100566351","262.5116100566351"
"1450","263.63059934945136","263.63059934945136","263.63059934945136"
"1451","263.68114190349877","263.68114190349877","263.68114190349877"
"1452","263.516634494444","263.516634494444","263.516634494444"
"1453","263.6190555708838","263.6190555708838","263.6190555708838"
"1454","263.2915971102036","263.2915971102036","263.2915971102036"
"1455","263.3296829118236","263.3296829118236","263.3296829118236"
"1456","263.34047061531163","263.34047061531163","263.34047061531163"
