"Step","a2c - train/reward_mean","a2c - train/reward_mean__MIN","a2c - train/reward_mean__MAX"
"981","15.596156791443937","15.596156791443937","15.596156791443937"
"982","15.54004458823707","15.54004458823707","15.54004458823707"
"983","15.439025899185799","15.439025899185799","15.439025899185799"
"984","15.484533970071935","15.484533970071935","15.484533970071935"
"985","15.470932911126875","15.470932911126875","15.470932911126875"
"986","15.401163175734691","15.401163175734691","15.401163175734691"
"987","15.386644563651643","15.386644563651643","15.386644563651643"
"988","15.326948836143128","15.326948836143128","15.326948836143128"
"989","15.299232305842452","15.299232305842452","15.299232305842452"
"990","15.275211442331784","15.275211442331784","15.275211442331784"
"991","15.23418148947414","15.23418148947414","15.23418148947414"
"992","15.13948154875543","15.13948154875543","15.13948154875543"
"993","15.043542842729948","15.043542842729948","15.043542842729948"
"994","14.920980179696343","14.920980179696343","14.920980179696343"
"995","14.817313842917793","14.817313842917793","14.817313842917793"
"996","14.716577297854236","14.716577297854236","14.716577297854236"
"997","14.679527351683937","14.679527351683937","14.679527351683937"
"998","14.64936999426689","14.64936999426689","14.64936999426689"
"999","14.657129276185296","14.657129276185296","14.657129276185296"
"1000","14.58960139261093","14.58960139261093","14.58960139261093"
"1001","14.515164216007106","14.515164216007106","14.515164216007106"
"1002","14.569837479754352","14.569837479754352","14.569837479754352"
"1003","15.382882374874317","15.382882374874317","15.382882374874317"
"1004","15.359655980276875","15.359655980276875","15.359655980276875"
"1005","15.319340911651961","15.319340911651961","15.319340911651961"
"1006","16.276344689591788","16.276344689591788","16.276344689591788"
"1007","17.148924985784106","17.148924985784106","17.148924985784106"
"1008","17.92845610437449","17.92845610437449","17.92845610437449"
"1009","18.696428592666052","18.696428592666052","18.696428592666052"
"1010","19.41429446216207","19.41429446216207","19.41429446216207"
"1011","20.31621703402605","20.31621703402605","20.31621703402605"
"1012","20.982048693704417","20.982048693704417","20.982048693704417"
"1013","20.992241199961864","20.992241199961864","20.992241199961864"
"1014","21.81851247859653","21.81851247859653","21.81851247859653"
"1015","21.826259913197717","21.826259913197717","21.826259913197717"
"1016","21.760687448135577","21.760687448135577","21.760687448135577"
"1017","22.052402998465112","22.052402998465112","22.052402998465112"
"1018","22.043852782803587","22.043852782803587","22.043852782803587"
"1019","23.047485993779265","23.047485993779265","23.047485993779265"
"1020","22.99000523661729","22.99000523661729","22.99000523661729"
"1021","22.96693666895386","22.96693666895386","22.96693666895386"
"1022","22.911717318496667","22.911717318496667","22.911717318496667"
"1023","22.967532983305865","22.967532983305865","22.967532983305865"
"1024","23.640413460168055","23.640413460168055","23.640413460168055"
"1025","24.564939671303147","24.564939671303147","24.564939671303147"
"1026","24.631895461003296","24.631895461003296","24.631895461003296"
"1027","25.452648799787276","25.452648799787276","25.452648799787276"
"1028","25.40409263964277","25.40409263964277","25.40409263964277"
"1029","25.536715514170936","25.536715514170936","25.536715514170936"
"1030","26.29851765846368","26.29851765846368","26.29851765846368"
"1031","26.293029418750667","26.293029418750667","26.293029418750667"
"1032","26.218384519922548","26.218384519922548","26.218384519922548"
"1033","26.19839249753859","26.19839249753859","26.19839249753859"
"1034","26.23136531060096","26.23136531060096","26.23136531060096"
"1035","26.986524339723402","26.986524339723402","26.986524339723402"
"1036","26.961791660194287","26.961791660194287","26.961791660194287"
"1037","26.88731355531607","26.88731355531607","26.88731355531607"
"1038","26.705026942724363","26.705026942724363","26.705026942724363"
"1039","26.67869900445454","26.67869900445454","26.67869900445454"
"1040","26.677305529573932","26.677305529573932","26.677305529573932"
"1041","27.321205691201612","27.321205691201612","27.321205691201612"
"1042","27.240056228553875","27.240056228553875","27.240056228553875"
"1043","27.257853249209003","27.257853249209003","27.257853249209003"
"1044","27.24291668969672","27.24291668969672","27.24291668969672"
"1045","26.85041411431506","26.85041411431506","26.85041411431506"
"1046","26.753018127586692","26.753018127586692","26.753018127586692"
"1047","26.717252331338823","26.717252331338823","26.717252331338823"
"1048","26.64723373530491","26.64723373530491","26.64723373530491"
"1049","26.653383200131938","26.653383200131938","26.653383200131938"
"1050","26.652046283074306","26.652046283074306","26.652046283074306"
"1051","26.168840419557526","26.168840419557526","26.168840419557526"
"1052","25.823288557883934","25.823288557883934","25.823288557883934"
"1053","25.167697952315795","25.167697952315795","25.167697952315795"
"1054","24.849473371878847","24.849473371878847","24.849473371878847"
"1055","24.18692953616439","24.18692953616439","24.18692953616439"
"1056","23.676879026573733","23.676879026573733","23.676879026573733"
"1057","23.023043391793617","23.023043391793617","23.023043391793617"
"1058","22.4808061466465","22.4808061466465","22.4808061466465"
"1059","22.06696477048623","22.06696477048623","22.06696477048623"
"1060","21.619218109981738","21.619218109981738","21.619218109981738"
"1061","20.98495614097046","20.98495614097046","20.98495614097046"
"1062","20.921994206519447","20.921994206519447","20.921994206519447"
"1063","20.50794686921465","20.50794686921465","20.50794686921465"
"1064","19.892442508321984","19.892442508321984","19.892442508321984"
"1065","19.3691327534437","19.3691327534437","19.3691327534437"
"1066","18.87478882640673","18.87478882640673","18.87478882640673"
"1067","18.503420861066115","18.503420861066115","18.503420861066115"
"1068","18.02015796193926","18.02015796193926","18.02015796193926"
"1069","17.940070683733357","17.940070683733357","17.940070683733357"
"1070","17.430547243078035","17.430547243078035","17.430547243078035"
"1071","17.323731492460503","17.323731492460503","17.323731492460503"
"1072","17.08318014146833","17.08318014146833","17.08318014146833"
"1073","16.843349566427786","16.843349566427786","16.843349566427786"
"1074","16.816664839876612","16.816664839876612","16.816664839876612"
"1075","16.821121707675776","16.821121707675776","16.821121707675776"
"1076","16.6190350236425","16.6190350236425","16.6190350236425"
"1077","16.564820165248385","16.564820165248385","16.564820165248385"
"1078","16.22816705707999","16.22816705707999","16.22816705707999"
"1079","15.85076200775904","15.85076200775904","15.85076200775904"
"1080","15.800002337434416","15.800002337434416","15.800002337434416"
"1081","15.7042668053518","15.7042668053518","15.7042668053518"
"1082","15.659631319508044","15.659631319508044","15.659631319508044"
"1083","15.641041557915596","15.641041557915596","15.641041557915596"
"1084","15.587930621259002","15.587930621259002","15.587930621259002"
"1085","15.588995614700107","15.588995614700107","15.588995614700107"
"1086","15.57653661844888","15.57653661844888","15.57653661844888"
"1087","15.514583855919627","15.514583855919627","15.514583855919627"
"1088","15.564199903789994","15.564199903789994","15.564199903789994"
"1089","15.576558780741033","15.576558780741033","15.576558780741033"
"1090","15.641253144774673","15.641253144774673","15.641253144774673"
"1091","15.59910352861145","15.59910352861145","15.59910352861145"
"1092","15.615546291709034","15.615546291709034","15.615546291709034"
"1093","15.637184945862828","15.637184945862828","15.637184945862828"
"1094","15.626586953099904","15.626586953099904","15.626586953099904"
"1095","15.641445796020417","15.641445796020417","15.641445796020417"
"1096","15.715934305839328","15.715934305839328","15.715934305839328"
"1097","15.741754527069716","15.741754527069716","15.741754527069716"
"1098","15.945920694951056","15.945920694951056","15.945920694951056"
"1099","15.899978738870558","15.899978738870558","15.899978738870558"
"1100","15.940357954926876","15.940357954926876","15.940357954926876"
"1101","15.924294182021258","15.924294182021258","15.924294182021258"
"1102","15.920609672680584","15.920609672680584","15.920609672680584"
"1103","15.920994513478217","15.920994513478217","15.920994513478217"
"1104","15.929483529344289","15.929483529344289","15.929483529344289"
"1105","15.971589893490163","15.971589893490163","15.971589893490163"
"1106","16.007026279397397","16.007026279397397","16.007026279397397"
"1107","16.01412883154684","16.01412883154684","16.01412883154684"
"1108","16.136194614857523","16.136194614857523","16.136194614857523"
"1109","16.20968771871747","16.20968771871747","16.20968771871747"
"1110","16.290598409628583","16.290598409628583","16.290598409628583"
"1111","16.279150591088545","16.279150591088545","16.279150591088545"
"1112","16.32659693146692","16.32659693146692","16.32659693146692"
"1113","16.32711771296905","16.32711771296905","16.32711771296905"
"1114","16.340965524004858","16.340965524004858","16.340965524004858"
"1115","16.275560695534658","16.275560695534658","16.275560695534658"
"1116","16.335248126318767","16.335248126318767","16.335248126318767"
"1117","16.407124953741295","16.407124953741295","16.407124953741295"
"1118","16.441877616053535","16.441877616053535","16.441877616053535"
"1119","16.4340877677557","16.4340877677557","16.4340877677557"
"1120","16.512902587266726","16.512902587266726","16.512902587266726"
"1121","16.431649145489647","16.431649145489647","16.431649145489647"
"1122","16.41457589543061","16.41457589543061","16.41457589543061"
"1123","16.41386242792578","16.41386242792578","16.41386242792578"
"1124","16.46177494831951","16.46177494831951","16.46177494831951"
"1125","16.505885609431278","16.505885609431278","16.505885609431278"
"1126","16.518593991404487","16.518593991404487","16.518593991404487"
"1127","16.603296573689295","16.603296573689295","16.603296573689295"
"1128","16.653633747423154","16.653633747423154","16.653633747423154"
"1129","16.53437350068809","16.53437350068809","16.53437350068809"
"1130","16.613205908821982","16.613205908821982","16.613205908821982"
"1131","16.65300463373409","16.65300463373409","16.65300463373409"
"1132","16.715597607983362","16.715597607983362","16.715597607983362"
"1133","16.78809558101566","16.78809558101566","16.78809558101566"
"1134","16.808838708443655","16.808838708443655","16.808838708443655"
"1135","16.92034311915384","16.92034311915384","16.92034311915384"
"1136","17.008707216052425","17.008707216052425","17.008707216052425"
"1137","17.118992404813035","17.118992404813035","17.118992404813035"
"1138","17.29437104785917","17.29437104785917","17.29437104785917"
"1139","17.290143064131115","17.290143064131115","17.290143064131115"
"1140","17.29948955308748","17.29948955308748","17.29948955308748"
"1141","17.38023200161857","17.38023200161857","17.38023200161857"
"1142","17.378442333080894","17.378442333080894","17.378442333080894"
"1143","17.37094245560569","17.37094245560569","17.37094245560569"
"1144","17.503240577165126","17.503240577165126","17.503240577165126"
"1145","17.95142951925387","17.95142951925387","17.95142951925387"
"1146","18.12441711159001","18.12441711159001","18.12441711159001"
"1147","18.21259304696272","18.21259304696272","18.21259304696272"
"1148","18.338758868030126","18.338758868030126","18.338758868030126"
"1149","18.42816425302517","18.42816425302517","18.42816425302517"
"1150","18.531218529264297","18.531218529264297","18.531218529264297"
"1151","19.03981558540356","19.03981558540356","19.03981558540356"
"1152","19.435528255882527","19.435528255882527","19.435528255882527"
"1153","20.115969674228545","20.115969674228545","20.115969674228545"
"1154","20.54755599060547","20.54755599060547","20.54755599060547"
"1155","21.222689202776966","21.222689202776966","21.222689202776966"
"1156","22.188901988142025","22.188901988142025","22.188901988142025"
"1157","22.860885851057102","22.860885851057102","22.860885851057102"
"1158","23.437937532677168","23.437937532677168","23.437937532677168"
"1159","24.292291435208025","24.292291435208025","24.292291435208025"
"1160","24.860286712236558","24.860286712236558","24.860286712236558"
"1161","25.592108594700548","25.592108594700548","25.592108594700548"
"1162","25.715727749205982","25.715727749205982","25.715727749205982"
"1163","26.17061546897501","26.17061546897501","26.17061546897501"
"1164","26.849624768388168","26.849624768388168","26.849624768388168"
"1165","27.43220221939002","27.43220221939002","27.43220221939002"
"1166","28.013931061126932","28.013931061126932","28.013931061126932"
"1167","28.37444832819019","28.37444832819019","28.37444832819019"
"1168","28.993129977746577","28.993129977746577","28.993129977746577"
"1169","29.20491525180143","29.20491525180143","29.20491525180143"
"1170","29.776845115883916","29.776845115883916","29.776845115883916"
"1171","29.953191596339167","29.953191596339167","29.953191596339167"
"1172","30.3089830631527","30.3089830631527","30.3089830631527"
"1173","30.623346996819308","30.623346996819308","30.623346996819308"
"1174","30.776323367617735","30.776323367617735","30.776323367617735"
"1175","30.894780305735477","30.894780305735477","30.894780305735477"
"1176","31.38405844860914","31.38405844860914","31.38405844860914"
"1177","31.708309590245772","31.708309590245772","31.708309590245772"
"1178","32.11657496303058","32.11657496303058","32.11657496303058"
"1179","32.61202542925428","32.61202542925428","32.61202542925428"
"1180","32.72944642638962","32.72944642638962","32.72944642638962"
"1181","32.95561382750224","32.95561382750224","32.95561382750224"
"1182","33.0569338802126","33.0569338802126","33.0569338802126"
"1183","33.18866360276647","33.18866360276647","33.18866360276647"
"1184","33.232017078694774","33.232017078694774","33.232017078694774"
"1185","33.24259404211946","33.24259404211946","33.24259404211946"
"1186","33.31294789313979","33.31294789313979","33.31294789313979"
"1187","33.396795035206594","33.396795035206594","33.396795035206594"
"1188","33.40260195472918","33.40260195472918","33.40260195472918"
"1189","33.501816412151676","33.501816412151676","33.501816412151676"
"1190","33.47140915881551","33.47140915881551","33.47140915881551"
"1191","33.56757721900649","33.56757721900649","33.56757721900649"
"1192","33.658179751724816","33.658179751724816","33.658179751724816"
"1193","33.76199518469802","33.76199518469802","33.76199518469802"
"1194","33.88142698565207","33.88142698565207","33.88142698565207"
"1195","33.97146870994649","33.97146870994649","33.97146870994649"
"1196","34.01559159422002","34.01559159422002","34.01559159422002"
"1197","34.07169555177621","34.07169555177621","34.07169555177621"
"1198","33.945562583460124","33.945562583460124","33.945562583460124"
"1199","34.06500728013984","34.06500728013984","34.06500728013984"
"1200","34.084805993429036","34.084805993429036","34.084805993429036"
"1201","34.215959196882906","34.215959196882906","34.215959196882906"
"1202","34.239112369726065","34.239112369726065","34.239112369726065"
"1203","34.283975243261665","34.283975243261665","34.283975243261665"
"1204","34.31581878363213","34.31581878363213","34.31581878363213"
"1205","34.309752047481595","34.309752047481595","34.309752047481595"
"1206","34.28660942872113","34.28660942872113","34.28660942872113"
"1207","34.3078802761581","34.3078802761581","34.3078802761581"
"1208","34.23198627279664","34.23198627279664","34.23198627279664"
"1209","34.205074343667945","34.205074343667945","34.205074343667945"
"1210","34.24525704362022","34.24525704362022","34.24525704362022"
"1211","34.22842730265634","34.22842730265634","34.22842730265634"
"1212","34.244275383861385","34.244275383861385","34.244275383861385"
"1213","34.27199928254413","34.27199928254413","34.27199928254413"
"1214","34.33030329183268","34.33030329183268","34.33030329183268"
"1215","34.40347877432185","34.40347877432185","34.40347877432185"
"1216","34.45244333474489","34.45244333474489","34.45244333474489"
"1217","34.467335154214524","34.467335154214524","34.467335154214524"
"1218","34.501752521941086","34.501752521941086","34.501752521941086"
"1219","34.56654248016479","34.56654248016479","34.56654248016479"
"1220","34.618369428073635","34.618369428073635","34.618369428073635"
"1221","34.72341769675317","34.72341769675317","34.72341769675317"
"1222","34.81749063501658","34.81749063501658","34.81749063501658"
"1223","34.859527737140304","34.859527737140304","34.859527737140304"
"1224","34.900714317854145","34.900714317854145","34.900714317854145"
"1225","34.94919143976236","34.94919143976236","34.94919143976236"
"1226","34.97180926251749","34.97180926251749","34.97180926251749"
"1227","34.9435975378711","34.9435975378711","34.9435975378711"
"1228","34.946268187589595","34.946268187589595","34.946268187589595"
"1229","34.9790538790595","34.9790538790595","34.9790538790595"
"1230","34.98981917790661","34.98981917790661","34.98981917790661"
"1231","35.05664427522162","35.05664427522162","35.05664427522162"
"1232","35.09615964755008","35.09615964755008","35.09615964755008"
"1233","35.073270567148576","35.073270567148576","35.073270567148576"
"1234","35.122499778210766","35.122499778210766","35.122499778210766"
"1235","35.11060724764655","35.11060724764655","35.11060724764655"
"1236","35.16878144742513","35.16878144742513","35.16878144742513"
"1237","35.16300726402144","35.16300726402144","35.16300726402144"
"1238","35.23073142371664","35.23073142371664","35.23073142371664"
"1239","35.278597740303375","35.278597740303375","35.278597740303375"
"1240","35.45844706935401","35.45844706935401","35.45844706935401"
"1241","35.49248965842358","35.49248965842358","35.49248965842358"
"1242","35.58436012604914","35.58436012604914","35.58436012604914"
"1243","35.58907663725026","35.58907663725026","35.58907663725026"
"1244","35.51058274531446","35.51058274531446","35.51058274531446"
"1245","35.43155171021528","35.43155171021528","35.43155171021528"
"1246","35.364763078142424","35.364763078142424","35.364763078142424"
"1247","35.52959290079074","35.52959290079074","35.52959290079074"
"1248","35.55117768718163","35.55117768718163","35.55117768718163"
"1249","35.487471534388604","35.487471534388604","35.487471534388604"
"1250","35.458274196464046","35.458274196464046","35.458274196464046"
"1251","35.50862792447529","35.50862792447529","35.50862792447529"
"1252","35.5063362119472","35.5063362119472","35.5063362119472"
"1253","35.45838423229143","35.45838423229143","35.45838423229143"
"1254","35.45053512554004","35.45053512554004","35.45053512554004"
"1255","35.43761755953863","35.43761755953863","35.43761755953863"
"1256","35.0755661864797","35.0755661864797","35.0755661864797"
"1257","35.117768302497865","35.117768302497865","35.117768302497865"
"1258","35.16219709334284","35.16219709334284","35.16219709334284"
"1259","34.83414289794251","34.83414289794251","34.83414289794251"
"1260","34.83972917978972","34.83972917978972","34.83972917978972"
"1261","34.88436842074007","34.88436842074007","34.88436842074007"
"1262","34.91782323387772","34.91782323387772","34.91782323387772"
"1263","34.91309905794769","34.91309905794769","34.91309905794769"
"1264","34.901466263004984","34.901466263004984","34.901466263004984"
"1265","34.92054816979304","34.92054816979304","34.92054816979304"
"1266","34.92608994775772","34.92608994775772","34.92608994775772"
"1267","34.941244834338725","34.941244834338725","34.941244834338725"
"1268","34.920088801126404","34.920088801126404","34.920088801126404"
"1269","34.90033712175064","34.90033712175064","34.90033712175064"
"1270","34.9184196292641","34.9184196292641","34.9184196292641"
"1271","34.977834086793884","34.977834086793884","34.977834086793884"
"1272","34.951197202972544","34.951197202972544","34.951197202972544"
"1273","35.05670036582596","35.05670036582596","35.05670036582596"
"1274","35.021307517954554","35.021307517954554","35.021307517954554"
"1275","34.965502549608644","34.965502549608644","34.965502549608644"
"1276","34.81500225618569","34.81500225618569","34.81500225618569"
"1277","34.77967856874777","34.77967856874777","34.77967856874777"
"1278","34.818471781415575","34.818471781415575","34.818471781415575"
"1279","34.81761307901674","34.81761307901674","34.81761307901674"
"1280","34.8716871487067","34.8716871487067","34.8716871487067"
"1281","34.909691231539185","34.909691231539185","34.909691231539185"
"1282","34.965496989479","34.965496989479","34.965496989479"
"1283","34.95171377214225","34.95171377214225","34.95171377214225"
"1284","34.983039758956004","34.983039758956004","34.983039758956004"
"1285","35.06110538801731","35.06110538801731","35.06110538801731"
"1286","35.092966850454395","35.092966850454395","35.092966850454395"
"1287","35.07762157834921","35.07762157834921","35.07762157834921"
"1288","35.11773916890699","35.11773916890699","35.11773916890699"
"1289","35.07428548784781","35.07428548784781","35.07428548784781"
"1290","35.11417583126429","35.11417583126429","35.11417583126429"
"1291","35.09419821891788","35.09419821891788","35.09419821891788"
"1292","35.09209959779488","35.09209959779488","35.09209959779488"
"1293","35.07628763627814","35.07628763627814","35.07628763627814"
"1294","35.08151011076377","35.08151011076377","35.08151011076377"
"1295","35.057932886002526","35.057932886002526","35.057932886002526"
"1296","35.07647457665385","35.07647457665385","35.07647457665385"
"1297","35.066651381371486","35.066651381371486","35.066651381371486"
"1298","35.07565778055432","35.07565778055432","35.07565778055432"
"1299","34.96024933056178","34.96024933056178","34.96024933056178"
"1300","34.91251923931035","34.91251923931035","34.91251923931035"
"1301","34.84915871874633","34.84915871874633","34.84915871874633"
"1302","34.82135569426435","34.82135569426435","34.82135569426435"
"1303","34.81887600054237","34.81887600054237","34.81887600054237"
"1304","34.80315497997421","34.80315497997421","34.80315497997421"
"1305","34.846537682686176","34.846537682686176","34.846537682686176"
"1306","34.89027902296948","34.89027902296948","34.89027902296948"
"1307","34.85680419773533","34.85680419773533","34.85680419773533"
"1308","34.91083528271614","34.91083528271614","34.91083528271614"
"1309","34.91421451634466","34.91421451634466","34.91421451634466"
"1310","34.88850654985144","34.88850654985144","34.88850654985144"
"1311","34.893652944298374","34.893652944298374","34.893652944298374"
"1312","34.89887238649084","34.89887238649084","34.89887238649084"
"1313","34.91218416955686","34.91218416955686","34.91218416955686"
"1314","34.80903483443326","34.80903483443326","34.80903483443326"
"1315","34.8787237318269","34.8787237318269","34.8787237318269"
"1316","34.83845603868729","34.83845603868729","34.83845603868729"
"1317","34.81271698213546","34.81271698213546","34.81271698213546"
"1318","34.787000752616585","34.787000752616585","34.787000752616585"
"1319","34.76667161513484","34.76667161513484","34.76667161513484"
"1320","34.72142645465574","34.72142645465574","34.72142645465574"
"1321","34.737208279468035","34.737208279468035","34.737208279468035"
"1322","34.66794779235861","34.66794779235861","34.66794779235861"
"1323","34.62100972735687","34.62100972735687","34.62100972735687"
"1324","34.608396601578136","34.608396601578136","34.608396601578136"
"1325","34.587692546242764","34.587692546242764","34.587692546242764"
"1326","34.56634409356295","34.56634409356295","34.56634409356295"
"1327","34.57717976705535","34.57717976705535","34.57717976705535"
"1328","34.54101997652455","34.54101997652455","34.54101997652455"
"1329","34.544248561164274","34.544248561164274","34.544248561164274"
"1330","34.499911130027755","34.499911130027755","34.499911130027755"
"1331","34.395945798432365","34.395945798432365","34.395945798432365"
"1332","34.289220340059984","34.289220340059984","34.289220340059984"
"1333","34.27737584059491","34.27737584059491","34.27737584059491"
"1334","34.199978114584376","34.199978114584376","34.199978114584376"
"1335","34.116939960041925","34.116939960041925","34.116939960041925"
"1336","34.008893768167034","34.008893768167034","34.008893768167034"
"1337","33.95546814023881","33.95546814023881","33.95546814023881"
"1338","33.849077309140846","33.849077309140846","33.849077309140846"
"1339","33.77998147100574","33.77998147100574","33.77998147100574"
"1340","33.61088884193814","33.61088884193814","33.61088884193814"
"1341","33.512914940940824","33.512914940940824","33.512914940940824"
"1342","33.4182363999846","33.4182363999846","33.4182363999846"
"1343","33.378304207159815","33.378304207159815","33.378304207159815"
"1344","33.319626644628734","33.319626644628734","33.319626644628734"
"1345","33.34758846970522","33.34758846970522","33.34758846970522"
"1346","33.25261195115993","33.25261195115993","33.25261195115993"
"1347","33.02505925121033","33.02505925121033","33.02505925121033"
"1348","32.910773726750776","32.910773726750776","32.910773726750776"
"1349","32.867068634994936","32.867068634994936","32.867068634994936"
"1350","32.799817546672855","32.799817546672855","32.799817546672855"
"1351","32.71481113032598","32.71481113032598","32.71481113032598"
"1352","32.6587533489072","32.6587533489072","32.6587533489072"
"1353","32.64648435941126","32.64648435941126","32.64648435941126"
"1354","32.56442489680063","32.56442489680063","32.56442489680063"
"1355","32.473961839565746","32.473961839565746","32.473961839565746"
"1356","31.63157151689913","31.63157151689913","31.63157151689913"
"1357","30.716936384897416","30.716936384897416","30.716936384897416"
"1358","29.75858679755751","29.75858679755751","29.75858679755751"
"1359","29.67287286429826","29.67287286429826","29.67287286429826"
"1360","28.728295022073873","28.728295022073873","28.728295022073873"
"1361","27.69957427774716","27.69957427774716","27.69957427774716"
"1362","26.758075970571227","26.758075970571227","26.758075970571227"
"1363","26.724609881408252","26.724609881408252","26.724609881408252"
"1364","25.860018725275733","25.860018725275733","25.860018725275733"
"1365","25.76648918383915","25.76648918383915","25.76648918383915"
"1366","25.67675245287988","25.67675245287988","25.67675245287988"
"1367","25.571203475177025","25.571203475177025","25.571203475177025"
"1368","25.491770523965098","25.491770523965098","25.491770523965098"
"1369","25.387142454638816","25.387142454638816","25.387142454638816"
"1370","25.315833298984654","25.315833298984654","25.315833298984654"
"1371","25.17409484346557","25.17409484346557","25.17409484346557"
"1372","25.10066581378851","25.10066581378851","25.10066581378851"
"1373","24.94337041487146","24.94337041487146","24.94337041487146"
"1374","24.808797704346215","24.808797704346215","24.808797704346215"
"1375","24.779223721056916","24.779223721056916","24.779223721056916"
"1376","24.702303054548537","24.702303054548537","24.702303054548537"
"1377","24.079375364507285","24.079375364507285","24.079375364507285"
"1378","23.97940064436567","23.97940064436567","23.97940064436567"
"1379","23.713016741394966","23.713016741394966","23.713016741394966"
"1380","23.60548415866491","23.60548415866491","23.60548415866491"
"1381","23.440071036669398","23.440071036669398","23.440071036669398"
"1382","23.008864024712675","23.008864024712675","23.008864024712675"
"1383","22.478333889112545","22.478333889112545","22.478333889112545"
"1384","22.22951014905397","22.22951014905397","22.22951014905397"
"1385","22.097892471804954","22.097892471804954","22.097892471804954"
"1386","21.63821637518631","21.63821637518631","21.63821637518631"
"1387","21.21493230796812","21.21493230796812","21.21493230796812"
"1388","20.760925669026765","20.760925669026765","20.760925669026765"
"1389","20.2901292256538","20.2901292256538","20.2901292256538"
"1390","19.827093107615802","19.827093107615802","19.827093107615802"
"1391","19.376937323831225","19.376937323831225","19.376937323831225"
"1392","19.19728788507331","19.19728788507331","19.19728788507331"
"1393","19.095401706604026","19.095401706604026","19.095401706604026"
"1394","18.829087917475846","18.829087917475846","18.829087917475846"
"1395","18.326456301013824","18.326456301013824","18.326456301013824"
"1396","17.78958904432773","17.78958904432773","17.78958904432773"
"1397","17.690684424552018","17.690684424552018","17.690684424552018"
"1398","17.338460608545574","17.338460608545574","17.338460608545574"
"1399","17.27928557721141","17.27928557721141","17.27928557721141"
"1400","17.25074461705226","17.25074461705226","17.25074461705226"
"1401","17.159149725764873","17.159149725764873","17.159149725764873"
"1402","16.09035590349871","16.09035590349871","16.09035590349871"
"1403","16.00600188576791","16.00600188576791","16.00600188576791"
"1404","15.397386864339351","15.397386864339351","15.397386864339351"
"1405","14.250275892537902","14.250275892537902","14.250275892537902"
"1406","13.86248704744212","13.86248704744212","13.86248704744212"
"1407","13.378112301567453","13.378112301567453","13.378112301567453"
"1408","12.3005685432459","12.3005685432459","12.3005685432459"
"1409","12.224505315163988","12.224505315163988","12.224505315163988"
"1410","11.850146451844484","11.850146451844484","11.850146451844484"
"1411","11.791976436367404","11.791976436367404","11.791976436367404"
"1412","11.288309195693728","11.288309195693728","11.288309195693728"
"1413","11.161942094299157","11.161942094299157","11.161942094299157"
"1414","11.122546946643997","11.122546946643997","11.122546946643997"
"1415","10.803672200516012","10.803672200516012","10.803672200516012"
"1416","10.206812594775256","10.206812594775256","10.206812594775256"
"1417","10.132756981132697","10.132756981132697","10.132756981132697"
"1418","9.990946785020787","9.990946785020787","9.990946785020787"
"1419","9.562753151586657","9.562753151586657","9.562753151586657"
"1420","9.482108891090757","9.482108891090757","9.482108891090757"
"1421","9.230857371139718","9.230857371139718","9.230857371139718"
"1422","8.789649888548446","8.789649888548446","8.789649888548446"
"1423","8.632153436780355","8.632153436780355","8.632153436780355"
"1424","8.555455450249283","8.555455450249283","8.555455450249283"
"1425","7.990636324509541","7.990636324509541","7.990636324509541"
"1426","7.726031321235496","7.726031321235496","7.726031321235496"
"1427","7.607680897302675","7.607680897302675","7.607680897302675"
"1428","7.083373978361237","7.083373978361237","7.083373978361237"
"1429","6.7152240007927","6.7152240007927","6.7152240007927"
"1430","6.260520750251349","6.260520750251349","6.260520750251349"
"1431","6.2252803538224954","6.2252803538224954","6.2252803538224954"
"1432","5.8679106293301855","5.8679106293301855","5.8679106293301855"
"1433","5.150261962340196","5.150261962340196","5.150261962340196"
"1434","4.691627648753097","4.691627648753097","4.691627648753097"
"1435","4.560451464914699","4.560451464914699","4.560451464914699"
"1436","4.073500736575556","4.073500736575556","4.073500736575556"
"1437","3.6124116707788607","3.6124116707788607","3.6124116707788607"
"1438","3.3279257240155538","3.3279257240155538","3.3279257240155538"
"1439","3.3241759229739953","3.3241759229739953","3.3241759229739953"
"1440","2.982341388623213","2.982341388623213","2.982341388623213"
"1441","2.9449386715059926","2.9449386715059926","2.9449386715059926"
"1442","2.556947726245021","2.556947726245021","2.556947726245021"
"1443","2.521988726790046","2.521988726790046","2.521988726790046"
"1444","2.3135848362659863","2.3135848362659863","2.3135848362659863"
"1445","1.5798709411741994","1.5798709411741994","1.5798709411741994"
"1446","1.4441155510032377","1.4441155510032377","1.4441155510032377"
"1447","1.4373416639873584","1.4373416639873584","1.4373416639873584"
"1448","0.8639374699452719","0.8639374699452719","0.8639374699452719"
"1449","0.5627157878326079","0.5627157878326079","0.5627157878326079"
"1450","0.07692668404055894","0.07692668404055894","0.07692668404055894"
"1451","-0.5321366605013782","-0.5321366605013782","-0.5321366605013782"
"1452","-1.18130885454269","-1.18130885454269","-1.18130885454269"
"1453","-1.2368874014206404","-1.2368874014206404","-1.2368874014206404"
"1454","-1.7008058553271213","-1.7008058553271213","-1.7008058553271213"
"1455","-2.071423702564857","-2.071423702564857","-2.071423702564857"
"1456","-1.5839249074913777","-1.5839249074913777","-1.5839249074913777"
"1457","-1.3234056967579044","-1.3234056967579044","-1.3234056967579044"
"1458","-1.0510177835904277","-1.0510177835904277","-1.0510177835904277"
