"Step","skilled-sweep-15 - train/reward_mean","skilled-sweep-15 - train/reward_mean__MIN","skilled-sweep-15 - train/reward_mean__MAX"
"497","257.15554181800866","257.15554181800866","257.15554181800866"
"498","257.440095133257","257.440095133257","257.440095133257"
"499","257.5034236738662","257.5034236738662","257.5034236738662"
"500","257.4884772941022","257.4884772941022","257.4884772941022"
"501","257.57467450012626","257.57467450012626","257.57467450012626"
"502","257.53747643229724","257.53747643229724","257.53747643229724"
"503","257.650125610776","257.650125610776","257.650125610776"
"504","257.74467599721976","257.74467599721976","257.74467599721976"
"505","257.75420181027965","257.75420181027965","257.75420181027965"
"506","257.84978906808306","257.84978906808306","257.84978906808306"
"507","258.0939875528903","258.0939875528903","258.0939875528903"
"508","258.2030161817849","258.2030161817849","258.2030161817849"
"509","258.3695211783156","258.3695211783156","258.3695211783156"
"510","258.5123745455325","258.5123745455325","258.5123745455325"
"511","258.7514823317353","258.7514823317353","258.7514823317353"
"512","258.8576923219033","258.8576923219033","258.8576923219033"
"513","259.24616457833093","259.24616457833093","259.24616457833093"
"514","259.41458325894666","259.41458325894666","259.41458325894666"
"515","259.6857440970384","259.6857440970384","259.6857440970384"
"516","260.0215779993229","260.0215779993229","260.0215779993229"
"517","260.1752421732072","260.1752421732072","260.1752421732072"
"518","260.2896388016979","260.2896388016979","260.2896388016979"
"519","260.3706488168554","260.3706488168554","260.3706488168554"
"520","260.5788750052371","260.5788750052371","260.5788750052371"
"521","260.6501855047245","260.6501855047245","260.6501855047245"
"522","260.95082895037837","260.95082895037837","260.95082895037837"
"523","261.36543062475624","261.36543062475624","261.36543062475624"
"524","261.54614888294714","261.54614888294714","261.54614888294714"
"525","261.7906614932994","261.7906614932994","261.7906614932994"
"526","262.1320602418686","262.1320602418686","262.1320602418686"
"527","262.5147415278683","262.5147415278683","262.5147415278683"
"528","263.04989805225455","263.04989805225455","263.04989805225455"
"529","263.59702791628604","263.59702791628604","263.59702791628604"
"530","263.8808225527423","263.8808225527423","263.8808225527423"
"531","264.3226464273053","264.3226464273053","264.3226464273053"
"532","264.6894281564205","264.6894281564205","264.6894281564205"
"533","264.981194664847","264.981194664847","264.981194664847"
"534","265.4986685952306","265.4986685952306","265.4986685952306"
"535","265.59283793692885","265.59283793692885","265.59283793692885"
"536","265.6702102189086","265.6702102189086","265.6702102189086"
"537","265.9097951053869","265.9097951053869","265.9097951053869"
"538","265.9344047824148","265.9344047824148","265.9344047824148"
"539","265.9384166271187","265.9384166271187","265.9384166271187"
"540","266.1168229064107","266.1168229064107","266.1168229064107"
"541","266.1959761615534","266.1959761615534","266.1959761615534"
"542","266.1428439718828","266.1428439718828","266.1428439718828"
"543","266.184543059456","266.184543059456","266.184543059456"
"544","266.19632056332307","266.19632056332307","266.19632056332307"
"545","266.3057921820425","266.3057921820425","266.3057921820425"
"546","266.4310623955831","266.4310623955831","266.4310623955831"
"547","266.64422597172785","266.64422597172785","266.64422597172785"
"548","266.5895436368987","266.5895436368987","266.5895436368987"
"549","266.56448592642903","266.56448592642903","266.56448592642903"
"550","266.5246212770615","266.5246212770615","266.5246212770615"
"551","266.65216099574116","266.65216099574116","266.65216099574116"
"552","267.05261452391625","267.05261452391625","267.05261452391625"
"553","267.3529631385009","267.3529631385009","267.3529631385009"
"554","267.5141635704029","267.5141635704029","267.5141635704029"
"555","267.79541858423386","267.79541858423386","267.79541858423386"
"556","268.2406602918345","268.2406602918345","268.2406602918345"
"557","268.38366003427075","268.38366003427075","268.38366003427075"
"558","268.7150521359441","268.7150521359441","268.7150521359441"
"559","268.71928329697226","268.71928329697226","268.71928329697226"
"560","269.03602972814986","269.03602972814986","269.03602972814986"
"561","269.538659002764","269.538659002764","269.538659002764"
"562","269.5792011987994","269.5792011987994","269.5792011987994"
"563","269.68907167721716","269.68907167721716","269.68907167721716"
"564","269.78640045218344","269.78640045218344","269.78640045218344"
"565","269.7020065893809","269.7020065893809","269.7020065893809"
"566","269.697790395582","269.697790395582","269.697790395582"
"567","269.77821575846696","269.77821575846696","269.77821575846696"
"568","269.69272352866074","269.69272352866074","269.69272352866074"
"569","270.0314053001738","270.0314053001738","270.0314053001738"
"570","270.10011125660907","270.10011125660907","270.10011125660907"
"571","270.0951741038909","270.0951741038909","270.0951741038909"
"572","270.07363461738396","270.07363461738396","270.07363461738396"
"573","270.07978169243256","270.07978169243256","270.07978169243256"
"574","270.21394826582286","270.21394826582286","270.21394826582286"
"575","270.19379351527544","270.19379351527544","270.19379351527544"
"576","270.16543287619135","270.16543287619135","270.16543287619135"
"577","270.27976790453425","270.27976790453425","270.27976790453425"
"578","270.3100620821782","270.3100620821782","270.3100620821782"
"579","270.1807962836523","270.1807962836523","270.1807962836523"
"580","270.29209305691415","270.29209305691415","270.29209305691415"
"581","270.53783556487235","270.53783556487235","270.53783556487235"
"582","270.6385428813339","270.6385428813339","270.6385428813339"
"583","270.62659757864253","270.62659757864253","270.62659757864253"
"584","270.4383317119867","270.4383317119867","270.4383317119867"
"585","270.47536840044484","270.47536840044484","270.47536840044484"
"586","270.2862549412489","270.2862549412489","270.2862549412489"
"587","270.1221269192413","270.1221269192413","270.1221269192413"
"588","270.284948454253","270.284948454253","270.284948454253"
"589","270.29221695925634","270.29221695925634","270.29221695925634"
"590","270.36658746311963","270.36658746311963","270.36658746311963"
"591","270.3398022288602","270.3398022288602","270.3398022288602"
"592","270.3686975082877","270.3686975082877","270.3686975082877"
"593","270.45070964297105","270.45070964297105","270.45070964297105"
"594","270.51593631104157","270.51593631104157","270.51593631104157"
"595","270.53405429862033","270.53405429862033","270.53405429862033"
"596","270.4077766948525","270.4077766948525","270.4077766948525"
"597","270.53501863659653","270.53501863659653","270.53501863659653"
"598","270.5438789128262","270.5438789128262","270.5438789128262"
"599","270.56760201482393","270.56760201482393","270.56760201482393"
"600","270.5939568953711","270.5939568953711","270.5939568953711"
"601","270.58748690850393","270.58748690850393","270.58748690850393"
"602","270.697832236861","270.697832236861","270.697832236861"
"603","270.67177826671514","270.67177826671514","270.67177826671514"
"604","270.53110346831966","270.53110346831966","270.53110346831966"
"605","270.6239235720702","270.6239235720702","270.6239235720702"
"606","270.6967662876949","270.6967662876949","270.6967662876949"
"607","270.71022586084086","270.71022586084086","270.71022586084086"
"608","270.6904524042096","270.6904524042096","270.6904524042096"
"609","270.6417564877693","270.6417564877693","270.6417564877693"
"610","270.6682788051304","270.6682788051304","270.6682788051304"
"611","270.50737371201745","270.50737371201745","270.50737371201745"
"612","270.5605285461072","270.5605285461072","270.5605285461072"
"613","270.51956636848973","270.51956636848973","270.51956636848973"
"614","270.5839212991495","270.5839212991495","270.5839212991495"
"615","270.63351209820365","270.63351209820365","270.63351209820365"
"616","270.6625541398686","270.6625541398686","270.6625541398686"
"617","270.6189229678444","270.6189229678444","270.6189229678444"
"618","270.73129408519657","270.73129408519657","270.73129408519657"
"619","270.81323632525744","270.81323632525744","270.81323632525744"
"620","270.8463095535268","270.8463095535268","270.8463095535268"
"621","270.9449765753676","270.9449765753676","270.9449765753676"
"622","270.9938629903947","270.9938629903947","270.9938629903947"
"623","271.0177722523926","271.0177722523926","271.0177722523926"
"624","271.02807980979384","271.02807980979384","271.02807980979384"
"625","271.03298244519624","271.03298244519624","271.03298244519624"
"626","271.04585385628974","271.04585385628974","271.04585385628974"
"627","271.0844020042848","271.0844020042848","271.0844020042848"
"628","271.08879536660857","271.08879536660857","271.08879536660857"
"629","271.16499255103525","271.16499255103525","271.16499255103525"
"630","271.1905783835845","271.1905783835845","271.1905783835845"
"631","271.2482415488688","271.2482415488688","271.2482415488688"
"632","271.23692833195906","271.23692833195906","271.23692833195906"
"633","271.32515401656275","271.32515401656275","271.32515401656275"
"634","271.54887796551515","271.54887796551515","271.54887796551515"
"635","271.597654583953","271.597654583953","271.597654583953"
"636","271.8636532085441","271.8636532085441","271.8636532085441"
"637","271.9656147830241","271.9656147830241","271.9656147830241"
"638","271.98031557039883","271.98031557039883","271.98031557039883"
"639","271.9713028559793","271.9713028559793","271.9713028559793"
"640","272.11918562003933","272.11918562003933","272.11918562003933"
"641","272.25539595217504","272.25539595217504","272.25539595217504"
"642","272.3912632577034","272.3912632577034","272.3912632577034"
"643","272.30984165374247","272.30984165374247","272.30984165374247"
"644","272.40656694629985","272.40656694629985","272.40656694629985"
"645","272.45024823885234","272.45024823885234","272.45024823885234"
"646","272.44357149865306","272.44357149865306","272.44357149865306"
"647","272.427020283647","272.427020283647","272.427020283647"
"648","272.56769205098794","272.56769205098794","272.56769205098794"
"649","272.65952192413215","272.65952192413215","272.65952192413215"
"650","272.8615767099761","272.8615767099761","272.8615767099761"
"651","272.97952684375514","272.97952684375514","272.97952684375514"
"652","273.0308758221945","273.0308758221945","273.0308758221945"
"653","273.06472713050493","273.06472713050493","273.06472713050493"
"654","273.15837119072734","273.15837119072734","273.15837119072734"
"655","273.09886349694864","273.09886349694864","273.09886349694864"
"656","273.2143336094782","273.2143336094782","273.2143336094782"
"657","273.2035669910541","273.2035669910541","273.2035669910541"
"658","273.39362109000854","273.39362109000854","273.39362109000854"
"659","273.52625288528213","273.52625288528213","273.52625288528213"
"660","273.52834772769364","273.52834772769364","273.52834772769364"
"661","273.4742612801958","273.4742612801958","273.4742612801958"
"662","273.51811683966775","273.51811683966775","273.51811683966775"
"663","273.7375431858469","273.7375431858469","273.7375431858469"
"664","273.91796114071275","273.91796114071275","273.91796114071275"
"665","274.2498931949865","274.2498931949865","274.2498931949865"
"666","274.37510191370734","274.37510191370734","274.37510191370734"
"667","274.53238434514964","274.53238434514964","274.53238434514964"
"668","274.73974741701966","274.73974741701966","274.73974741701966"
"669","274.6927664996055","274.6927664996055","274.6927664996055"
"670","274.65633353173035","274.65633353173035","274.65633353173035"
"671","274.6562136781239","274.6562136781239","274.6562136781239"
"672","274.7845192003739","274.7845192003739","274.7845192003739"
"673","274.94721747607224","274.94721747607224","274.94721747607224"
"674","274.95511821827154","274.95511821827154","274.95511821827154"
"675","275.1049689998082","275.1049689998082","275.1049689998082"
"676","275.1756345090619","275.1756345090619","275.1756345090619"
"677","275.5347985961824","275.5347985961824","275.5347985961824"
"678","275.5930241038161","275.5930241038161","275.5930241038161"
"679","275.7156502787559","275.7156502787559","275.7156502787559"
"680","275.63343468711014","275.63343468711014","275.63343468711014"
"681","275.6056817298132","275.6056817298132","275.6056817298132"
"682","275.61137392632025","275.61137392632025","275.61137392632025"
"683","275.60039506652686","275.60039506652686","275.60039506652686"
"684","275.79767520024734","275.79767520024734","275.79767520024734"
"685","275.8454101481597","275.8454101481597","275.8454101481597"
"686","276.1090541047399","276.1090541047399","276.1090541047399"
"687","276.3597970134561","276.3597970134561","276.3597970134561"
"688","276.36627390515815","276.36627390515815","276.36627390515815"
"689","276.48172445277334","276.48172445277334","276.48172445277334"
"690","276.5076056041347","276.5076056041347","276.5076056041347"
"691","276.57358633323224","276.57358633323224","276.57358633323224"
"692","276.56593647576517","276.56593647576517","276.56593647576517"
"693","276.6838586685958","276.6838586685958","276.6838586685958"
"694","275.25696533484734","275.25696533484734","275.25696533484734"
"695","275.42741344938406","275.42741344938406","275.42741344938406"
"696","275.71074994475464","275.71074994475464","275.71074994475464"
"697","275.80661202563556","275.80661202563556","275.80661202563556"
"698","275.83527621698215","275.83527621698215","275.83527621698215"
"699","275.9396004512871","275.9396004512871","275.9396004512871"
"700","276.0318235148082","276.0318235148082","276.0318235148082"
"701","276.143182980303","276.143182980303","276.143182980303"
"702","276.24980254059074","276.24980254059074","276.24980254059074"
"703","276.40152146807","276.40152146807","276.40152146807"
"704","276.66935126434885","276.66935126434885","276.66935126434885"
"705","276.6050247133278","276.6050247133278","276.6050247133278"
"706","276.5980787361726","276.5980787361726","276.5980787361726"
"707","276.66682061141694","276.66682061141694","276.66682061141694"
"708","276.748397779538","276.748397779538","276.748397779538"
"709","276.77636245439635","276.77636245439635","276.77636245439635"
"710","276.73284257381096","276.73284257381096","276.73284257381096"
"711","276.9083765105052","276.9083765105052","276.9083765105052"
"712","276.9085460132534","276.9085460132534","276.9085460132534"
"713","276.8950103383126","276.8950103383126","276.8950103383126"
"714","276.75249319716227","276.75249319716227","276.75249319716227"
"715","276.702808360689","276.702808360689","276.702808360689"
"716","276.59586855501743","276.59586855501743","276.59586855501743"
"717","276.6674580565478","276.6674580565478","276.6674580565478"
"718","276.6320555429445","276.6320555429445","276.6320555429445"
"719","276.59827309178644","276.59827309178644","276.59827309178644"
"720","276.49119365755456","276.49119365755456","276.49119365755456"
"721","276.31827678706486","276.31827678706486","276.31827678706486"
"722","276.22072731284413","276.22072731284413","276.22072731284413"
"723","276.20843627094456","276.20843627094456","276.20843627094456"
"724","276.18914813941973","276.18914813941973","276.18914813941973"
"725","276.15637965405057","276.15637965405057","276.15637965405057"
"726","276.1045160452386","276.1045160452386","276.1045160452386"
"727","275.9587463595828","275.9587463595828","275.9587463595828"
"728","276.0312215045623","276.0312215045623","276.0312215045623"
"729","275.9418166438181","275.9418166438181","275.9418166438181"
"730","275.86131688986603","275.86131688986603","275.86131688986603"
"731","275.82871547082135","275.82871547082135","275.82871547082135"
"732","275.7876492728449","275.7876492728449","275.7876492728449"
"733","275.5446566113334","275.5446566113334","275.5446566113334"
"734","275.38592058191415","275.38592058191415","275.38592058191415"
"735","275.5106675970495","275.5106675970495","275.5106675970495"
"736","275.5853051130368","275.5853051130368","275.5853051130368"
"737","275.49799149978776","275.49799149978776","275.49799149978776"
"738","275.62540815060834","275.62540815060834","275.62540815060834"
"739","275.765087268761","275.765087268761","275.765087268761"
"740","275.8416644637274","275.8416644637274","275.8416644637274"
"741","275.93724252140487","275.93724252140487","275.93724252140487"
"742","276.01303697791286","276.01303697791286","276.01303697791286"
"743","276.24429117567246","276.24429117567246","276.24429117567246"
"744","276.1903376906143","276.1903376906143","276.1903376906143"
"745","276.2102254088746","276.2102254088746","276.2102254088746"
"746","276.56225235424574","276.56225235424574","276.56225235424574"
"747","276.72211710411926","276.72211710411926","276.72211710411926"
"748","276.79940307444764","276.79940307444764","276.79940307444764"
"749","276.9246688495005","276.9246688495005","276.9246688495005"
"750","277.08683422913646","277.08683422913646","277.08683422913646"
"751","277.0364237074518","277.0364237074518","277.0364237074518"
"752","277.01876806088364","277.01876806088364","277.01876806088364"
"753","277.0922008929645","277.0922008929645","277.0922008929645"
"754","277.2440919294452","277.2440919294452","277.2440919294452"
"755","277.2520480186177","277.2520480186177","277.2520480186177"
"756","277.1233191315095","277.1233191315095","277.1233191315095"
"757","277.1707963078899","277.1707963078899","277.1707963078899"
"758","277.02867980221856","277.02867980221856","277.02867980221856"
"759","277.1173117014846","277.1173117014846","277.1173117014846"
"760","277.0420625151681","277.0420625151681","277.0420625151681"
"761","277.0820856555445","277.0820856555445","277.0820856555445"
"762","277.06992261383556","277.06992261383556","277.06992261383556"
"763","277.12887318896003","277.12887318896003","277.12887318896003"
"764","277.1550994036986","277.1550994036986","277.1550994036986"
"765","277.1090414756989","277.1090414756989","277.1090414756989"
"766","277.1201875393359","277.1201875393359","277.1201875393359"
"767","277.19225366658407","277.19225366658407","277.19225366658407"
"768","277.2499220756708","277.2499220756708","277.2499220756708"
"769","277.3235059690905","277.3235059690905","277.3235059690905"
"770","277.47257508265426","277.47257508265426","277.47257508265426"
"771","277.62311906778825","277.62311906778825","277.62311906778825"
"772","277.6981991635087","277.6981991635087","277.6981991635087"
"773","277.7380849162872","277.7380849162872","277.7380849162872"
"774","277.85930928699776","277.85930928699776","277.85930928699776"
"775","277.85898319427963","277.85898319427963","277.85898319427963"
"776","277.9247059856086","277.9247059856086","277.9247059856086"
"777","277.9977274830184","277.9977274830184","277.9977274830184"
"778","278.0440967475121","278.0440967475121","278.0440967475121"
"779","278.151580714943","278.151580714943","278.151580714943"
"780","278.22946097861615","278.22946097861615","278.22946097861615"
"781","278.4247931338857","278.4247931338857","278.4247931338857"
"782","278.5296615553565","278.5296615553565","278.5296615553565"
"783","278.69481383833676","278.69481383833676","278.69481383833676"
"784","278.85712290072456","278.85712290072456","278.85712290072456"
"785","277.2700876564357","277.2700876564357","277.2700876564357"
"786","277.22469319676156","277.22469319676156","277.22469319676156"
"787","277.21389229695416","277.21389229695416","277.21389229695416"
"788","277.308409755082","277.308409755082","277.308409755082"
"789","277.29975580836924","277.29975580836924","277.29975580836924"
"790","277.43876033203725","277.43876033203725","277.43876033203725"
"791","277.4415307458867","277.4415307458867","277.4415307458867"
"792","277.55443939798556","277.55443939798556","277.55443939798556"
"793","277.59438672342384","277.59438672342384","277.59438672342384"
"794","279.08756757707846","279.08756757707846","279.08756757707846"
"795","278.8983325177203","278.8983325177203","278.8983325177203"
"796","278.936672767336","278.936672767336","278.936672767336"
"797","278.862022619518","278.862022619518","278.862022619518"
"798","278.894174161817","278.894174161817","278.894174161817"
"799","278.8595457973173","278.8595457973173","278.8595457973173"
"800","278.7795710398471","278.7795710398471","278.7795710398471"
"801","278.7085600471874","278.7085600471874","278.7085600471874"
"802","278.63429525919537","278.63429525919537","278.63429525919537"
"803","278.5299574787384","278.5299574787384","278.5299574787384"
"804","278.42204742949923","278.42204742949923","278.42204742949923"
"805","278.43002654087263","278.43002654087263","278.43002654087263"
"806","276.8898673559772","276.8898673559772","276.8898673559772"
"807","276.7669312255783","276.7669312255783","276.7669312255783"
"808","276.72824960840865","276.72824960840865","276.72824960840865"
"809","274.7549321216252","274.7549321216252","274.7549321216252"
"810","273.0366557868477","273.0366557868477","273.0366557868477"
"811","271.00076898976226","271.00076898976226","271.00076898976226"
"812","269.113953586733","269.113953586733","269.113953586733"
"813","269.1163052523974","269.1163052523974","269.1163052523974"
"814","267.34341667528264","267.34341667528264","267.34341667528264"
"815","267.214320254093","267.214320254093","267.214320254093"
"816","265.34741443185135","265.34741443185135","265.34741443185135"
"817","265.16720466462897","265.16720466462897","265.16720466462897"
"818","264.7705361389555","264.7705361389555","264.7705361389555"
"819","264.31120220357553","264.31120220357553","264.31120220357553"
"820","264.3765380240418","264.3765380240418","264.3765380240418"
"821","264.346837875247","264.346837875247","264.346837875247"
"822","264.1506792556681","264.1506792556681","264.1506792556681"
"823","263.98581990871577","263.98581990871577","263.98581990871577"
"824","263.88773629371076","263.88773629371076","263.88773629371076"
"825","263.7138169886591","263.7138169886591","263.7138169886591"
"826","263.5708369131433","263.5708369131433","263.5708369131433"
"827","263.63409535041546","263.63409535041546","263.63409535041546"
"828","263.33715065746105","263.33715065746105","263.33715065746105"
"829","263.12109154725914","263.12109154725914","263.12109154725914"
"830","263.13063454755115","263.13063454755115","263.13063454755115"
"831","263.05641955834346","263.05641955834346","263.05641955834346"
"832","263.0284849808598","263.0284849808598","263.0284849808598"
"833","263.2208741059201","263.2208741059201","263.2208741059201"
"834","263.19676910976415","263.19676910976415","263.19676910976415"
"835","263.09883950493764","263.09883950493764","263.09883950493764"
"836","262.82092268335634","262.82092268335634","262.82092268335634"
"837","262.8658277791366","262.8658277791366","262.8658277791366"
"838","262.8602956413571","262.8602956413571","262.8602956413571"
"839","262.74467003864237","262.74467003864237","262.74467003864237"
"840","262.59204524346626","262.59204524346626","262.59204524346626"
"841","262.500716595659","262.500716595659","262.500716595659"
"842","262.330725904135","262.330725904135","262.330725904135"
"843","262.1339547341689","262.1339547341689","262.1339547341689"
"844","262.09517998661846","262.09517998661846","262.09517998661846"
"845","262.00237275423484","262.00237275423484","262.00237275423484"
"846","261.7701584336162","261.7701584336162","261.7701584336162"
"847","261.59500752006426","261.59500752006426","261.59500752006426"
"848","261.48974859832555","261.48974859832555","261.48974859832555"
"849","261.28354958503274","261.28354958503274","261.28354958503274"
"850","261.15963420354353","261.15963420354353","261.15963420354353"
"851","261.14716271119715","261.14716271119715","261.14716271119715"
"852","261.1911884662119","261.1911884662119","261.1911884662119"
"853","261.08973145291037","261.08973145291037","261.08973145291037"
"854","260.8914693687932","260.8914693687932","260.8914693687932"
"855","260.9221992658713","260.9221992658713","260.9221992658713"
"856","261.00993975155814","261.00993975155814","261.00993975155814"
"857","261.0611806580826","261.0611806580826","261.0611806580826"
"858","261.0682471559412","261.0682471559412","261.0682471559412"
"859","261.1093707502197","261.1093707502197","261.1093707502197"
"860","261.23839164669914","261.23839164669914","261.23839164669914"
"861","261.3022338602628","261.3022338602628","261.3022338602628"
"862","261.44253841744796","261.44253841744796","261.44253841744796"
"863","261.45933261721456","261.45933261721456","261.45933261721456"
"864","261.44548940289826","261.44548940289826","261.44548940289826"
"865","261.56425732975885","261.56425732975885","261.56425732975885"
"866","261.7709804617713","261.7709804617713","261.7709804617713"
"867","261.8228357568389","261.8228357568389","261.8228357568389"
"868","261.7023674970871","261.7023674970871","261.7023674970871"
"869","261.51900048323034","261.51900048323034","261.51900048323034"
"870","261.4354788590974","261.4354788590974","261.4354788590974"
"871","261.28358167426717","261.28358167426717","261.28358167426717"
"872","261.01088747219706","261.01088747219706","261.01088747219706"
"873","260.84514699476364","260.84514699476364","260.84514699476364"
"874","258.10463082908245","258.10463082908245","258.10463082908245"
"875","255.30414123531023","255.30414123531023","255.30414123531023"
"876","254.82797975694353","254.82797975694353","254.82797975694353"
"877","254.65798714864593","254.65798714864593","254.65798714864593"
"878","254.05711978485866","254.05711978485866","254.05711978485866"
"879","253.7484052887099","253.7484052887099","253.7484052887099"
"880","253.47831509629788","253.47831509629788","253.47831509629788"
"881","252.94345632154554","252.94345632154554","252.94345632154554"
"882","252.4847670600476","252.4847670600476","252.4847670600476"
"883","251.8587585300632","251.8587585300632","251.8587585300632"
"884","251.28248339675892","251.28248339675892","251.28248339675892"
"885","252.3355528420309","252.3355528420309","252.3355528420309"
"886","252.299179171953","252.299179171953","252.299179171953"
"887","251.97275354461337","251.97275354461337","251.97275354461337"
"888","251.27940841077418","251.27940841077418","251.27940841077418"
"889","251.15194521497529","251.15194521497529","251.15194521497529"
"890","250.86919393188145","250.86919393188145","250.86919393188145"
"891","250.62545768226323","250.62545768226323","250.62545768226323"
"892","249.98892956440162","249.98892956440162","249.98892956440162"
"893","249.34604661448685","249.34604661448685","249.34604661448685"
"894","249.12229501423252","249.12229501423252","249.12229501423252"
"895","249.0748864057177","249.0748864057177","249.0748864057177"
"896","248.8890205562563","248.8890205562563","248.8890205562563"
"897","248.80342375066888","248.80342375066888","248.80342375066888"
"898","248.64361813695695","248.64361813695695","248.64361813695695"
"899","248.52286841960216","248.52286841960216","248.52286841960216"
"900","248.48022575564275","248.48022575564275","248.48022575564275"
"901","248.3625738054683","248.3625738054683","248.3625738054683"
"902","248.3043125344609","248.3043125344609","248.3043125344609"
"903","248.22338466306974","248.22338466306974","248.22338466306974"
"904","248.22228160375553","248.22228160375553","248.22228160375553"
"905","248.20681386552576","248.20681386552576","248.20681386552576"
"906","249.70210752673273","249.70210752673273","249.70210752673273"
"907","249.82680065667083","249.82680065667083","249.82680065667083"
"908","249.8194327081536","249.8194327081536","249.8194327081536"
"909","251.7403848288191","251.7403848288191","251.7403848288191"
"910","253.52696811081668","253.52696811081668","253.52696811081668"
"911","255.49978157197882","255.49978157197882","255.49978157197882"
"912","257.33198605738403","257.33198605738403","257.33198605738403"
"913","257.4140156849642","257.4140156849642","257.4140156849642"
"914","259.3115315073711","259.3115315073711","259.3115315073711"
"915","259.337418399172","259.337418399172","259.337418399172"
"916","261.2240566348174","261.2240566348174","261.2240566348174"
"917","261.3696581342333","261.3696581342333","261.3696581342333"
"918","261.80232443734366","261.80232443734366","261.80232443734366"
"919","262.24240120857314","262.24240120857314","262.24240120857314"
"920","262.249445399766","262.249445399766","262.249445399766"
"921","262.35402278150724","262.35402278150724","262.35402278150724"
"922","262.5466719301167","262.5466719301167","262.5466719301167"
"923","262.6801344015013","262.6801344015013","262.6801344015013"
"924","262.75590567565814","262.75590567565814","262.75590567565814"
"925","262.9681196383649","262.9681196383649","262.9681196383649"
"926","263.217725172721","263.217725172721","263.217725172721"
"927","263.20948045166966","263.20948045166966","263.20948045166966"
"928","263.3492234611587","263.3492234611587","263.3492234611587"
"929","263.58020912718786","263.58020912718786","263.58020912718786"
"930","263.5750231824705","263.5750231824705","263.5750231824705"
"931","263.57803542130455","263.57803542130455","263.57803542130455"
"932","263.55632591946807","263.55632591946807","263.55632591946807"
"933","263.5337339388096","263.5337339388096","263.5337339388096"
"934","263.4464130896592","263.4464130896592","263.4464130896592"
"935","263.364156340303","263.364156340303","263.364156340303"
"936","263.2970083381777","263.2970083381777","263.2970083381777"
"937","263.07814725274045","263.07814725274045","263.07814725274045"
"938","262.9093996475806","262.9093996475806","262.9093996475806"
"939","262.75195370016445","262.75195370016445","262.75195370016445"
"940","262.6051169729588","262.6051169729588","262.6051169729588"
"941","262.4671411259455","262.4671411259455","262.4671411259455"
"942","262.3472019414959","262.3472019414959","262.3472019414959"
"943","262.3167391520162","262.3167391520162","262.3167391520162"
"944","262.2726683941466","262.2726683941466","262.2726683941466"
"945","262.30523768294427","262.30523768294427","262.30523768294427"
"946","262.2801679709909","262.2801679709909","262.2801679709909"
"947","262.25398008888413","262.25398008888413","262.25398008888413"
"948","262.0913554083538","262.0913554083538","262.0913554083538"
"949","259.9247444572841","259.9247444572841","259.9247444572841"
"950","259.70404590610417","259.70404590610417","259.70404590610417"
"951","259.6004489978589","259.6004489978589","259.6004489978589"
"952","259.3612918169494","259.3612918169494","259.3612918169494"
"953","259.0589299785043","259.0589299785043","259.0589299785043"
"954","259.06181655305204","259.06181655305204","259.06181655305204"
"955","258.93944376726404","258.93944376726404","258.93944376726404"
"956","258.8577396900835","258.8577396900835","258.8577396900835"
"957","258.70850731603105","258.70850731603105","258.70850731603105"
"958","258.5305512238969","258.5305512238969","258.5305512238969"
"959","258.3290375157096","258.3290375157096","258.3290375157096"
"960","258.1283289112919","258.1283289112919","258.1283289112919"
"961","258.00776979847114","258.00776979847114","258.00776979847114"
"962","257.79428818796293","257.79428818796293","257.79428818796293"
"963","257.2803534044838","257.2803534044838","257.2803534044838"
"964","257.0479927293165","257.0479927293165","257.0479927293165"
"965","256.8822271521902","256.8822271521902","256.8822271521902"
"966","256.30225394262465","256.30225394262465","256.30225394262465"
"967","256.0803363087727","256.0803363087727","256.0803363087727"
"968","255.72939766617026","255.72939766617026","255.72939766617026"
"969","255.61410837593954","255.61410837593954","255.61410837593954"
"970","255.34147768385242","255.34147768385242","255.34147768385242"
"971","255.10549741372","255.10549741372","255.10549741372"
"972","255.09925411162433","255.09925411162433","255.09925411162433"
"973","255.0123284469126","255.0123284469126","255.0123284469126"
"974","257.53537953730205","257.53537953730205","257.53537953730205"
"975","259.89855824972966","259.89855824972966","259.89855824972966"
"976","260.1293979816092","260.1293979816092","260.1293979816092"
"977","260.0517063850118","260.0517063850118","260.0517063850118"
"978","260.44915343967733","260.44915343967733","260.44915343967733"
"979","260.5733959621703","260.5733959621703","260.5733959621703"
"980","260.82330913079437","260.82330913079437","260.82330913079437"
"981","261.14486413685137","261.14486413685137","261.14486413685137"
"982","261.4400051723002","261.4400051723002","261.4400051723002"
"983","261.916668112739","261.916668112739","261.916668112739"
"984","262.3803986842697","262.3803986842697","262.3803986842697"
"985","262.8072236087313","262.8072236087313","262.8072236087313"
"986","262.4892735460913","262.4892735460913","262.4892735460913"
"987","262.5950894020265","262.5950894020265","262.5950894020265"
"988","263.0769390283665","263.0769390283665","263.0769390283665"
"989","262.9694093821896","262.9694093821896","262.9694093821896"
"990","263.112385018426","263.112385018426","263.112385018426"
"991","263.1785146907298","263.1785146907298","263.1785146907298"
"992","263.56735166623724","263.56735166623724","263.56735166623724"
"993","263.95542526950595","263.95542526950595","263.95542526950595"
"994","263.7800677776849","263.7800677776849","263.7800677776849"
"995","263.7124072292773","263.7124072292773","263.7124072292773"
"996","263.709423828735","263.709423828735","263.709423828735"
"997","263.7102932327008","263.7102932327008","263.7102932327008"
