x,y,theta,velocity
-43.415947,87.771935,-1.499431,
-43.400280,87.572561,-1.477413,
-43.380441,87.373552,-1.462419,
-43.355546,87.175126,-1.435214,
-43.336057,86.976146,-1.501726,
-43.333374,86.776191,-1.570796,
-43.331645,86.576237,-1.517700,
-43.318490,86.376677,-1.499287,
-43.298748,86.177656,-1.457130,
-43.274869,85.979099,-1.430236,
-43.250391,85.780641,-1.507431,
-43.243284,85.580832,-1.570796,
-43.243284,85.380832,-1.570796,
-43.234161,85.181113,-1.499143,
-43.216315,84.981933,-1.469057,
-43.193984,84.783189,-1.453347,
-43.167118,84.585023,-1.459711,
-43.153618,84.385610,-1.560157,
-43.153194,84.185613,-1.570796,
-43.142015,83.985968,-1.499010,
-43.123449,83.786848,-1.470097,
-43.100908,83.588126,-1.454617,
-43.074496,83.389902,-1.460411,
-43.063619,83.190315,-1.560733,
-43.063104,82.990318,-1.570796,
-43.064162,82.790344,-1.621602,
-43.078561,82.590931,-1.674605,
-43.105170,82.392774,-1.726087,
-43.139226,82.195715,-1.754472,
-43.182672,82.000548,-1.805582,
-43.236663,81.808029,-1.858048,
-43.302006,81.619040,-1.911089,
-43.377492,81.433907,-2.026437,
-43.468149,81.255689,-2.073989,
-43.576510,81.088073,-2.202379,
-43.700530,80.931367,-2.281380,
-43.833342,80.781926,-2.341532,
-43.972675,80.638446,-2.341532,
-44.114092,80.497024,-2.357754,
-44.271475,80.373845,-2.603484,
-44.443981,80.272703,-2.648541,
-44.620160,80.178039,-2.648541,
-44.798977,80.088526,-2.725144,
-44.984919,80.015242,-2.796577,
-45.173052,79.947375,-2.794518,
-45.362217,79.882464,-2.815718,
-45.552922,79.822238,-2.856452,
-45.744914,79.766253,-2.894053,
-45.938882,79.717510,-2.902664,
-46.133083,79.669704,-2.897725,
-46.328784,79.628658,-2.973722,
-46.525592,79.593376,-2.903973,
-46.721119,79.551593,-2.971250,
-46.918851,79.521786,-2.983309,
-47.115569,79.485943,-2.941781,
-47.311849,79.447707,-2.979312,
-47.509300,79.415939,-2.967509,
-47.704235,79.371571,-2.957303,
-47.900929,79.335363,-2.962213,
-48.096123,79.291842,-2.915681,
-48.292868,79.256029,-2.972388,
-48.488682,79.215669,-2.901658,
-48.684569,79.175530,-2.968474,
-48.880848,79.137723,-2.893777,
-49.075232,79.090675,-2.907547,
-49.269365,79.042610,-2.891765,
-49.465128,79.001819,-2.958374,
-49.661477,78.963966,-2.916054,
-49.856085,78.917861,-2.915935,
-50.050687,78.871777,-2.882969,
-50.244539,78.822581,-2.893246,
-50.437968,78.771767,-2.875430,
-50.632047,78.723478,-2.899317,
-50.825912,78.674325,-2.892987,
-51.020278,78.627194,-2.904010,
-51.213949,78.577329,-2.898202,
-51.406700,78.524045,-2.840568,
-51.597963,78.465582,-2.849655,
-51.789993,78.409813,-2.891161,
-51.984496,78.363276,-2.912839,
-52.178941,78.316502,-2.925297,
-52.374907,78.276661,-2.956828,
-52.571374,78.239304,-2.938023,
-52.767547,78.200574,-2.982011,
-52.965653,78.173449,-3.024773,
-53.162760,78.140478,-2.922027,
-53.359025,78.102259,-2.966963,
-53.557319,78.076507,-3.035417,
-53.752582,78.034786,-2.898933,
-53.946726,77.986742,-2.899017,
-54.140652,77.937946,-2.913659,
-54.325237,77.862672,-2.678488,
-54.506507,77.778243,-2.727790,
-54.688069,77.694546,-2.667961,
-54.854873,77.584681,-2.464847,
-55.013815,77.463394,-2.526441,
-55.154645,77.322815,-2.161912,
-55.279720,77.167258,-2.329202,
-55.385592,76.999087,-1.977872,
-55.462443,76.814466,-1.977912,
-55.537440,76.629195,-1.886063,
-55.584400,76.435488,-1.593797,
-55.585614,76.235502,-1.570796,
-55.585614,76.035502,-1.570796,
-55.585605,75.835502,-1.528529,
-55.550303,75.639717,-1.253208,
-55.489914,75.449078,-1.295289,
