episode,mean,min,max,n_runs
493,195.79156003929944,47.70943102302583,273.948562636796,20
494,196.24790517941022,48.01643284446182,274.0152286798615,20
495,196.70394727586353,48.51598605352076,273.9193979524277,20
496,197.0907502130339,48.484100688310285,273.6903342839811,20
497,197.53896999794577,48.63633148996713,273.45540899166053,20
498,198.0661866583962,48.97816580964805,273.174477137934,20
499,198.44451115888356,49.33455315069092,273.13009250212605,20
500,198.63413867226342,49.60831939789728,272.8697086595386,20
501,199.06104691967894,49.92420962578879,272.61530814340017,20
502,199.23436622339065,50.30650548751728,272.4938066463839,20
503,199.54689581849811,50.68572584766691,272.25177446301706,20
504,199.80244373366884,50.87389734092896,270.3005057785363,20
505,200.07538892095312,51.23288731198554,270.3124838547857,20
506,200.25617573869988,51.317068568279794,270.28390405668705,20
507,200.49982830320454,51.58168054370006,270.416781905804,20
508,200.5803929096156,51.810887187158514,270.379913314961,20
509,200.70466062674245,52.2516660177501,270.3400727090874,20
510,201.00966473375811,52.46832689679955,270.10527947206805,20
511,201.26971502687022,52.56477430218627,270.0900013293005,20
512,201.61320287153677,52.50215166047012,270.1595461403072,20
513,201.9107934112253,52.36222845003736,270.06158349777166,20
514,202.2299565009026,52.21867133780295,270.01390011750686,20
515,202.5457821422649,52.22840087123128,269.8696578703314,20
516,202.830673918415,52.64857364350843,269.5752540632204,20
517,203.15728741364038,52.6373077724679,269.71002113944445,20
518,203.5653442137846,52.98925026934506,269.8870742804027,20
519,203.85719347443802,53.55308416195126,269.85302268642295,20
520,204.29722636051991,53.58184240441682,269.9320187110297,20
521,204.6719357485504,53.752350495941066,269.97928031374,20
522,205.22191307559584,54.209636468569805,269.9590010520187,20
523,205.42099377130126,53.977988496487086,269.9636592644942,20
524,205.6917489969594,54.020252015524605,270.1235358835314,20
525,206.11824474282102,54.06356737015682,270.22909685472723,20
526,206.4255006777601,53.89986222734122,270.26422432703663,20
527,206.6958420539137,53.98237890466495,270.35559188999,20
528,207.1653234603517,54.373228336622994,270.35083527681184,20
529,207.60433612593525,54.77475177125452,270.6264036208275,20
530,207.85217875082276,55.300439621232506,270.828218931302,20
531,208.16611548138317,55.090242579788026,270.92310357953187,20
532,208.49919011814464,55.00052459827072,270.9422744406178,20
533,208.84712534153664,55.47923879506445,270.91718030202435,20
534,209.08839410772535,55.66885110402392,271.24180064100074,20
535,209.2463131385078,56.262377648725234,271.1732604676695,20
536,209.59446777713205,56.83563049200835,271.2335003287601,20
537,210.02138680242714,57.45722963986831,271.0548600877891,20
538,210.3748280589983,57.64024904593738,271.07410628880143,20
539,210.64811957941907,57.87203231066378,269.6365478031966,20
540,210.9664963780312,57.46508416717785,269.61218492432266,20
541,211.29192861468113,57.82165259418922,269.5614017915237,20
542,211.54470166982873,58.219154450277856,269.6183414376969,20
543,211.84094316048012,58.69868538387964,269.5979839189048,20
544,212.1195081411613,59.06745627926168,267.6694462678931,20
545,212.44370092129128,59.38537389625358,267.7493219279102,20
546,212.59568886465317,59.96795952348533,266.4310623955831,20
547,212.75662089831917,60.21034656785923,266.64422597172785,20
548,212.94043438599664,60.256209769589184,266.5895436368987,20
549,213.0874962689269,60.36075070418447,266.56448592642903,20
550,213.35191949006952,61.08034529855097,266.5246212770615,20
551,213.55865738362772,61.52769125626976,266.6521609957412,20
552,214.01257700563892,61.55238374382723,267.05261452391625,20
553,214.27497617852933,62.42371134991059,267.3529631385009,20
554,214.56937274800376,63.07668761679088,267.5141635704029,20
555,214.78007784911583,63.66621626437758,267.79541858423386,20
556,215.12438716941952,64.17697482538526,268.2406602918345,20
557,215.41018639054906,64.34416493483005,268.38366003427075,20
558,215.79476446643088,65.51785324034208,268.7150521359441,20
559,216.12289343046314,66.25261362927006,268.71928329697226,20
560,216.59800318728713,67.09394866690941,269.03602972814986,20
561,216.8635241292762,67.63286699014687,269.538659002764,20
562,217.00679015513438,68.16510493365087,269.5792011987994,20
563,217.21151287680215,69.56770942049071,269.6890716772172,20
564,217.2996920559238,69.9933486330972,269.78640045218344,20
565,217.3782839396481,70.21616323591181,269.7020065893809,20
566,217.43553380214604,71.07676284619869,269.697790395582,20
567,217.61812312009533,72.752526912069,269.77821575846696,20
568,217.81984567153881,73.88192365197611,269.69272352866074,20
569,218.02423081356497,75.6504127591956,270.0314053001738,20
570,218.27820470692618,77.24601636152161,270.10011125660907,20
571,218.47325333880804,79.0025286700428,270.0951741038909,20
572,218.62921985208112,79.72781265681057,270.073634617384,20
573,218.7177941025309,79.9436088035014,270.07978169243256,20
574,218.81848629891647,80.21677753710566,270.21394826582286,20
575,219.00070776666453,81.26144669835601,270.19379351527544,20
576,219.18352618597174,82.5245787057202,270.16543287619135,20
577,219.38134287770876,83.43209418355633,270.27976790453425,20
578,219.65778926581555,84.44296580549009,270.3100620821782,20
579,219.819072294636,85.40035212927876,270.1807962836523,20
580,220.06210798116658,87.26897183741632,270.2920930569141,20
581,220.28487999385348,89.02741609221047,270.53783556487235,20
582,220.55671187325578,90.95511284357823,270.6385428813339,20
583,220.73055516914664,92.80555731148416,270.62659757864253,20
584,220.91209570433602,94.26767815292769,270.4383317119867,20
585,221.11631306908671,95.98342837338292,270.47536840044484,20
586,221.3347369501737,97.60885148840912,270.2862549412489,20
587,221.63421224572144,99.42116803103085,270.1221269192413,20
588,221.92243576218453,100.5646705903388,270.284948454253,20
589,222.01751057066343,102.73834185589992,270.29221695925634,20
590,222.3044385226794,104.2211009601569,270.36658746311963,20
591,222.35087229069535,106.1951589253977,270.3398022288602,20
592,222.6401503758935,108.21317598586567,270.3686975082877,20
593,222.91314186523556,109.961321716417,270.45070964297105,20
594,223.1466109238799,111.9106216531586,270.5159363110416,20
595,223.31392070687292,113.05502262273468,270.53405429862033,20
596,223.61423859646032,114.91840874500238,270.4077766948525,20
597,223.81841284324324,115.23961688728468,270.53501863659653,20
598,224.06310941628712,115.3192022880905,270.78420853186867,20
599,224.42571708199617,115.65604853476562,270.9663109799521,20
600,224.8383842244951,115.60652818002204,270.97770550271963,20
601,225.06718432656612,115.6463446179817,271.4031908891955,20
602,225.50118668587706,115.75402101225616,271.7744701737212,20
603,225.80344165543426,116.5283927837892,271.8818126182677,20
604,225.84753915023458,115.951321558011,270.53110346831966,20
605,226.170660480187,115.44466981788796,270.6239235720702,20
606,226.48708080100897,115.70377979439849,270.6967662876949,20
607,226.81814649412277,115.80311361675082,270.71022586084086,20
608,227.1987894302187,115.59972017181968,270.6904524042096,20
609,227.72797101218444,115.22094849039031,270.6417564877693,20
610,228.17100000567947,114.9956326660763,270.6682788051304,20
611,228.6613394289232,114.6955281953013,270.50737371201745,20
612,229.0358386796166,114.36561922594557,270.5605285461072,20
613,229.45774650898315,114.92286300465814,270.51956636848973,20
614,229.67662378257373,115.5162094101042,270.5839212991495,20
615,230.07863778853525,115.84141735216254,270.63351209820365,20
616,230.4288568838255,116.30497742040664,270.6625541398686,20
617,230.7345541621161,116.52433610756532,270.6189229678444,20
618,231.0467367651851,117.86598136934104,270.73129408519657,20
619,231.53738749645436,119.07409684237676,270.81323632525744,20
620,231.89083650655192,120.0544709560799,270.8463095535268,20
621,232.25761197481592,121.15956618910306,270.9449765753676,20
622,232.54361470774438,122.1971473460237,270.9938629903947,20
623,232.96759067533253,122.66932121513062,271.0177722523926,20
624,233.32439231584743,122.83312540676096,271.02807980979384,20
625,233.66143411999414,123.81008779566386,271.03298244519624,20
626,234.0699028240333,125.77286931141164,271.04585385628974,20
627,234.53535630874458,128.4537894188694,271.0844020042848,20
628,234.90002703158925,128.73954007007762,271.08879536660857,20
629,235.20078964056103,129.8748342497798,271.16499255103525,20
630,235.64443136279647,131.2440021012316,271.1905783835845,20
631,236.02915423232767,132.0088148327975,271.2482415488688,20
632,236.4430201445795,132.7480986309669,271.23692833195906,20
633,236.7798685794488,134.3077098387282,271.32515401656275,20
634,237.14266590114804,135.6857210105739,271.54887796551515,20
635,237.56083672630484,136.07268600543378,271.597654583953,20
636,237.92089107584556,137.5632157660241,271.8636532085441,20
637,238.181311903804,138.20269357038313,271.9656147830241,20
638,238.48327705938317,139.43725990947917,271.98031557039883,20
639,238.8151283792221,140.43009261098342,271.9713028559793,20
640,239.0723777846419,141.38334613383398,272.11918562003933,20
641,239.27055667115278,141.49201721551478,272.25539595217504,20
642,239.54663115289335,141.47347494094282,272.3912632577034,20
643,239.68346896046805,142.0156184779352,272.30984165374247,20
644,239.99625713456265,142.28364125740364,272.40656694629985,20
645,240.2009186135735,142.1960830042942,272.45024823885234,20
646,240.5194135590021,142.38957802455522,272.44357149865306,20
647,240.7537198325415,142.46923607136705,272.427020283647,20
648,241.04302367387058,142.56685372288922,272.56769205098794,20
649,241.38096554432218,142.80630177170622,272.6595219241321,20
650,241.6358310299223,142.85962443323456,272.8615767099761,20
651,241.90327537362054,142.94222748029628,272.97952684375514,20
652,242.14018348547,143.04671981816762,273.0308758221945,20
653,242.34201690215704,143.14982136472244,273.06472713050493,20
654,242.52305128524736,143.44150842889795,273.15837119072734,20
655,242.90441725044434,144.28373526274808,273.09886349694864,20
656,243.1815122219799,145.5821609111468,273.2143336094782,20
657,243.37794993908034,146.67452603257843,273.2035669910541,20
658,243.53332072619332,147.89661640932434,273.39362109000854,20
659,243.80409466429228,149.01237189319568,273.52625288528213,20
660,244.0836812456143,149.52236058123992,273.52834772769364,20
661,244.4154278689287,150.43714690991095,273.4742612801958,20
662,244.72242999311365,151.88433368342348,273.5181168396677,20
663,245.05905334270068,153.36084838572714,273.7375431858469,20
664,245.46786974745237,154.69163037257096,273.91796114071275,20
665,245.92265384806075,156.75196093003092,274.2498931949865,20
666,246.24752345485362,158.27709697034035,274.37510191370734,20
667,246.47385593927075,160.3735346283886,274.53238434514964,20
668,246.7783723294095,161.90563213809685,274.73974741701966,20
669,246.98631095716837,163.23059005168557,274.6927664996055,20
670,247.24288885178453,164.61739144372115,274.65633353173035,20
671,247.47596788614192,165.4234547909751,274.6562136781239,20
672,247.68826647580858,166.15716021746456,274.7845192003739,20
673,247.92557591423275,167.74739116940705,274.94721747607224,20
674,248.03029639534475,168.73350978978212,274.95511821827154,20
675,248.07471285129714,169.45778864380205,275.1049689998082,20
676,248.10470271717992,170.29396845303708,275.1756345090619,20
677,248.23320417092447,171.33442697855645,275.5347985961824,20
678,248.37672130781,172.18697686991655,275.5930241038161,20
679,248.56466960442472,173.06427008555735,275.7156502787559,20
680,248.6526034536245,173.74072373102885,275.63343468711014,20
681,248.82506697955188,174.65104138457215,275.6056817298132,20
682,248.74613179222192,175.39293088299223,275.61137392632025,20
683,248.81700329882423,175.99401329237037,275.60039506652686,20
684,249.02662172705246,177.1581493432587,275.79767520024734,20
685,249.20646436856646,178.19344656329136,275.8454101481597,20
686,249.15992321694966,179.30010822958778,276.1090541047399,20
687,249.21910646446045,180.79815212895627,276.3597970134561,20
688,249.05509776856246,182.89014670662056,276.3662739051581,20
689,249.3173008410397,184.89586936277743,276.48172445277334,20
690,249.58845844374392,186.7079305856436,276.5076056041347,20
691,249.83172606457552,188.66379174539296,276.57358633323224,20
692,249.93414500597024,190.37856122272555,276.5659364757652,20
693,249.94293382517202,192.20456041899044,276.6838586685958,20
694,249.79600151765257,192.88780496806373,275.32325191818177,20
695,249.9442334763907,193.64860804006923,275.42741344938406,20
696,249.96629601590206,195.11445604415144,275.71074994475464,20
697,250.01992566467115,195.87175869410396,275.8066120256356,20
698,250.11545777319785,196.5782243756531,275.8352762169821,20
699,250.30611869272502,197.289590437836,275.9396004512871,20
700,250.51104111985677,198.56287818558744,276.0318235148082,20
701,250.8585679636388,199.76994789119635,276.143182980303,20
702,251.0931415533997,200.7657728438248,277.5724717968809,20
703,251.21686776106085,201.42609229067165,277.6496237633298,20
704,251.77533804641612,202.45850675797385,277.9664879010026,20
705,252.11475459711906,203.55087715864008,278.0414442048189,20
706,252.41699544572324,204.5293445007672,278.0152280191253,20
707,252.7164802161497,205.70673523868493,278.1085305114309,20
708,253.0080185594487,206.49825956754444,278.0730993868257,20
709,253.1092351189014,207.15746217647623,278.12509020707427,20
710,253.23474576258428,207.9395900060632,278.05112885716227,20
711,253.3913399741028,208.08482313693733,277.9716394728664,20
712,253.55669178647085,208.2716032777098,277.94714099596007,20
713,253.69533333578298,208.320932254449,277.9249298408044,20
714,253.95765989299124,209.0416315651429,277.91259092973297,20
715,253.8945346427043,209.49421517675043,277.90531248769474,20
716,254.06575277939237,209.6828396339365,277.93713265246,20
717,254.22505399277216,209.70781425558263,277.948197929303,20
718,254.18204486069484,209.9086232726113,277.895687259578,20
719,254.23646874986554,209.92534706678475,277.89621102481414,20
720,254.35348508244005,210.0013222548482,277.95170529176744,20
721,254.44891106969536,209.9634180407901,277.9712569250658,20
722,254.55727732621773,209.9312921364256,278.04562138751413,20
723,254.66806414673903,209.9123188693472,277.9535054208737,20
724,254.8405411273577,209.8428615766508,277.9937760647506,20
725,254.94858145751454,209.8047887470224,278.0320853498511,20
726,254.99317410606122,209.7026183354715,277.9094860279045,20
727,254.93125920452525,209.62175905982264,277.96029602462863,20
728,255.03917114192967,209.48828084612495,277.92814310497107,20
729,255.06131832984556,209.51709159077143,277.9297925233815,20
730,255.17893986808184,209.70543857500888,277.8430844460495,20
731,255.22727483526037,209.6963575279992,277.8898933899656,20
732,255.28444485035007,209.7658434174955,277.8416063858263,20
733,255.32945124129938,209.71389109883455,277.78764618319195,20
734,255.39816750276114,209.67320601008836,277.7680594109066,20
735,255.48969796903833,209.73726098272948,277.85314435932526,20
736,255.53854607655757,209.64904661795129,277.728037496919,20
737,255.61990873982668,209.48486233698205,277.8382845391866,20
738,255.65025107391403,209.4990216806717,277.7763249850899,20
739,255.71364278410516,209.54363058023156,277.6789264866451,20
740,255.79052856730078,209.512914523494,277.522202157166,20
741,255.86838354340162,209.42971995658476,277.5040414451921,20
742,255.90259584910805,209.27671983873705,277.5149467816876,20
743,256.08127646103355,209.3419965200336,277.50033718643914,20
744,256.18428222270796,209.32967538794736,277.4265624721993,20
745,256.24670998428735,209.2376338410494,277.3793039896425,20
746,256.38006523906716,209.13297329941295,277.40006546744075,20
747,256.499865332106,209.1613647816074,276.72211710411926,20
748,256.6288493738995,209.15312466675417,276.79940307444764,20
749,256.6678173521837,209.1647054856131,276.9246688495005,20
750,256.7874626484269,209.12019162983168,277.08683422913646,20
751,256.86187986797887,209.16206678582824,277.0364237074518,20
752,256.8269886133728,209.1245243093232,277.01876806088364,20
753,256.81894207925745,208.93437390437816,277.1220526855439,20
754,256.9274877879496,208.91980532075743,277.2440919294452,20
755,256.84145328425734,209.11714520973615,277.2520480186177,20
756,256.8497781944706,207.99308188383927,277.1233191315095,20
757,256.925623432937,206.27501072966027,277.1707963078899,20
758,256.80223814004455,204.9371634807484,277.02867980221856,20
759,256.6626099005074,204.96985976540017,277.1173117014846,20
760,256.60174066196305,204.5642838236364,277.0420625151681,20
761,256.55994324814645,204.7720825016173,277.0820856555445,20
762,256.62544892013796,204.7163019281952,277.0699226138356,20
763,256.48771941508795,202.7637942507444,277.12887318896003,20
764,256.28273732405256,201.31057355137776,277.1550994036986,20
765,256.28067579685245,201.21560672870137,277.1090414756989,20
766,256.22452871022773,201.0962046544277,277.1201875393359,20
767,256.1930489191757,201.1641293251724,277.19225366658407,20
768,256.05393494621126,201.04497661030152,277.2499220756708,20
769,256.04324223012867,201.1045243952726,277.3235059690905,20
770,256.0157313956357,201.086004556783,277.47257508265426,20
771,256.0348660033116,201.21186549953416,277.62311906778825,20
772,256.2349007103206,203.49445407835069,277.6981991635087,20
773,256.3541807308944,205.93287800047776,277.7380849162872,20
774,256.72274162800306,208.2131968669989,277.85930928699776,20
775,256.9786754247145,210.5436664243997,277.85898319427963,20
776,257.08591974585124,213.1871043000673,277.9247059856086,20
777,257.3059866331787,215.74470507990972,277.9977274830184,20
778,257.303652349828,217.9668239284348,278.0440967475121,20
779,257.45672595669373,220.2908905162796,278.151580714943,20
780,257.6956196150538,222.79766798010505,278.22946097861615,20
781,257.891639622277,225.2532701486832,278.4247931338857,20
782,258.1744772686262,227.46148800832395,278.5296615553565,20
783,258.3635805449194,228.8312757990841,278.6948138383368,20
784,258.5020073969198,229.1286049518693,278.85712290072456,20
785,258.51377007094953,229.3894726940576,277.2700876564357,20
786,258.9392509456487,229.8544827285409,277.2246931967616,20
787,259.193885688648,230.2571539943293,277.21389229695416,20
788,259.61578204198804,230.4832874445617,277.308409755082,20
789,259.65802678120446,230.6263213734701,277.29975580836924,20
790,259.6649163437156,230.45819344026967,277.43876033203725,20
791,259.82317998147903,230.2560254537314,277.4415307458867,20
792,259.9113171657296,227.90020022057,277.5544393979856,20
793,260.0718110425158,225.66977244881912,277.59438672342384,20
794,260.4284848075141,223.7541918546334,279.08756757707846,20
795,260.562163282249,223.64509613240136,278.8983325177203,20
796,260.7128578540817,221.54238119356333,278.936672767336,20
797,260.9934620219391,221.6329185759276,278.862022619518,20
798,261.1537436247244,221.58110581444575,278.894174161817,20
799,261.25200505845885,221.64136461146177,278.8595457973173,20
800,261.1413968357494,221.48463970324025,278.7795710398471,20
801,261.2006422664023,221.2832433258556,278.7085600471874,20
802,261.1269484055433,219.3597537790425,278.63429525919537,20
803,261.2820474561919,219.2969439688325,278.5299574787384,20
804,261.3143127220443,219.2090273232572,278.42204742949923,20
805,261.32256271226385,219.17682701380923,278.43002654087263,20
806,261.3087266086654,219.2014111957699,276.8898673559772,20
807,261.324942347935,219.2641861695424,276.80185433015924,20
808,261.349093758388,219.12976633578535,276.8028099308605,20
809,261.29006822335555,219.20433814316988,276.7413971130061,20
810,261.1098329047985,219.17525962749497,276.8248750095884,20
811,260.9557876284527,218.7049041233957,276.91663078062936,20
812,260.8160089120979,218.4677724504657,276.9313305456448,20
813,260.72783612763277,218.19675426330417,276.9659734872798,20
814,260.51259829713285,217.641647778824,276.98018373763887,20
815,260.5924389172094,217.3566870413907,276.94537208040015,20
816,260.35615016476896,217.15205729665237,276.9079405481904,20
817,260.31982569985956,216.7744351260364,276.8737582804053,20
818,260.20866905311914,216.33702860960736,276.9722557538888,20
819,260.046199079473,216.17145469803364,277.03679969895165,20
820,259.91063076949575,216.15646608879788,277.1375428458257,20
821,259.68148802640667,216.18997547209264,277.2499991263961,20
822,259.5037702967079,215.9849541120604,277.3096567113278,20
823,259.28837003462536,215.8958241415955,277.33149721165654,20
824,259.1007192847384,215.93242905706168,277.2677895133058,20
825,258.8512423114117,215.77098086360843,277.3582241740962,20
826,258.6361470916421,215.7980220744573,277.46421118632423,20
827,258.53518864809536,215.51721728410573,277.7423023281572,20
828,258.37485730878126,215.40087018461895,277.82041205264164,20
829,258.3362505731724,215.39181464415043,277.9284763864102,20
830,258.14722640377147,215.3503818290867,277.9959637153381,20
831,258.0342016251886,215.16480175135655,278.3945814131247,20
832,257.84551937933765,215.34988666368648,278.58428304082247,20
833,257.7342870150675,215.57257149117063,278.7316641781898,20
834,257.60899998119714,215.55813244299964,278.8711398956971,20
835,257.39303961800596,215.82751121969892,279.0930044543045,20
836,257.2821156352452,215.9010792064108,279.29791505346543,20
837,257.103985792476,215.96918111504988,279.3866537297191,20
838,257.0490809475088,216.1797625949979,279.45005165644454,20
839,256.9488277518505,216.23432465823367,279.4650339040486,20
840,256.9710451556193,216.4654912484251,279.6184811623162,20
841,256.94574582021784,216.6277654869296,279.7206286616018,20
842,256.70356581465967,217.0826368028112,279.8714856415568,20
843,256.5767748152956,217.15578156804665,279.986792503926,20
844,256.5897340019834,217.10594546180215,280.1809254793404,20
845,256.34972597852243,217.1719126846641,280.2396496260492,20
846,256.2126525474617,217.220054920502,280.32354782608803,20
847,256.05471946574596,217.30167330846191,280.3659987710556,20
848,255.92679498683577,217.79914693435651,280.45787251406813,20
849,255.95040479198374,218.5049582612887,280.5301502991049,20
850,255.71691956115146,218.56117699084805,280.64868140443696,20
851,255.55007695104004,218.94825358791567,280.7499482566072,20
852,255.70388256255427,218.8733515153016,280.8871705459943,20
853,255.63511648485223,218.754551229098,280.99063111708966,20
854,255.56998875049567,218.93034123794467,281.1402773993136,20
855,255.72833672722805,218.95683275149491,281.03328565621285,20
856,255.60540290341024,218.90416543052825,281.1030173904029,20
857,255.65969251215847,218.88021979572545,281.26146233420354,20
858,255.8637413979538,218.87748302493532,281.2780035272194,20
859,255.87814472118617,216.70781671416304,281.4331408392591,20
860,255.80984568529703,214.73498735048167,281.5649574750336,20
861,255.84952114030006,214.91428890018085,281.7626574686216,20
862,255.86987474411325,214.9537491963274,281.6750723759411,20
863,256.08605942669334,214.7272610109701,281.689338163198,20
864,256.25853945676556,213.70997214258648,281.6706973795826,20
865,256.37466840320315,213.81800585889724,281.72575497013054,20
866,256.4692617755346,211.6479448082624,281.72675540084487,20
867,256.47979139022243,209.36946722621565,281.7374006975861,20
868,256.56709046605687,207.21110215986613,281.7359063303052,20
869,256.5271728929362,205.0088790034177,281.7908207756793,20
870,256.5280204643258,202.75484139884355,281.87353380854705,20
871,256.6147665218464,202.75539293019563,281.842686340441,20
872,256.5118687739767,200.5229591062898,281.7922516524559,20
873,256.4939656740629,198.32236358447463,281.756504570595,20
874,256.2618307708314,196.09750508118887,281.70220070880373,20
875,256.03050493608833,193.75425192501865,281.80817123087587,20
876,256.11386520220185,191.60175240871496,282.1195626594732,20
877,256.03857253843876,189.35171902804169,282.1374310319731,20
878,256.23879861166176,189.20842537779828,282.2213307454111,20
879,256.2879627759877,189.15614295485892,282.2105385224056,20
880,256.29137692406755,189.11694493764543,282.1988431999367,20
881,256.28354423033636,189.0027617090149,282.0496519957064,20
882,256.3224317543637,189.00323825377507,281.97953579298684,20
883,256.3805426278235,188.90583526050207,282.0536505241273,20
884,256.3416483994068,188.73371517078485,282.1013203594228,20
885,256.45261456419075,188.69973315639425,282.22415103161705,20
886,256.3958717564198,188.7382208923344,282.25362815782427,20
887,256.3339049812324,186.4613143189717,282.4122067259066,20
888,256.1435759874727,184.3647915806156,282.5471041054837,20
889,256.1976534789293,184.3666553098429,282.5928002967406,20
890,256.01656921733763,184.36900408401388,282.5722675038036,20
891,255.80657420268398,184.3151167074521,282.6700209860597,20
892,255.69261790916948,184.2746190267173,282.71745691590945,20
893,255.47894438077938,184.3158890171838,282.8377383728325,20
894,255.46078708576132,184.3279733502795,282.9139286954887,20
895,255.35577916967924,184.3332867231057,283.01130494736134,20
896,255.17135488455136,184.16854768106012,283.0217006460018,20
897,254.95113537782973,184.11346388005884,282.98992726035414,20
898,254.97639576226024,184.0076131083467,283.04794992851095,20
899,254.73734072866577,183.90592740616063,283.065119558759,20
900,254.66759776205504,183.8656038638973,283.12457437040285,20
901,254.47326057128913,183.85297519326443,283.1396323215775,20
902,254.44836412742293,183.70771815372865,283.2378416014556,20
903,254.4607430988837,183.61724377652865,283.2193063873146,20
904,254.29527601093554,183.56661537459357,283.17575972489084,20
905,254.07316135035757,183.4802688002889,283.2452535042446,20
906,254.23569611654108,183.47950140954228,283.3641246075463,20
907,254.31599204174518,183.3569046483265,283.33818483487704,20
908,254.26758900863155,183.12303640019903,283.40970097654497,20
909,254.24217133622633,182.94068660499357,283.43364018837923,20
910,254.48348218027473,182.7998618944903,283.4712768799346,20
911,254.54067492705263,182.6661118580197,283.4844416399766,20
912,254.69342611385431,182.4661513796385,283.3838201445993,20
913,254.71140694072673,184.1505212554644,283.40202774868345,20
914,254.85573334681393,183.87155391373963,283.4059009965416,20
915,255.02267561930248,185.50235791911663,283.36285305078144,20
916,255.13777004766348,186.7949508984416,283.3387372535374,20
917,255.17577155403433,186.6658932536497,283.39201728033834,20
918,255.22428384102582,186.34380790986413,283.35162633962,20
919,255.1084768828651,186.23663097294337,283.2817845312599,20
920,255.0919578086975,186.11914428076068,283.25144955010154,20
921,255.1583996148292,187.9243661890767,283.1735655355733,20
922,255.16371501898033,189.8610225737217,283.14580463335847,20
923,255.11892079342744,191.70476842551784,283.15133140775373,20
924,255.072731716034,193.4805360018212,283.253128958093,20
925,255.34888194767973,195.3661150273803,283.19578642508014,20
926,255.50366896277941,197.3484262130532,283.181277536368,20
927,255.68836463375425,199.08904785143503,283.097598411832,20
928,255.81810087944865,201.019058890788,283.0235486245528,20
929,255.97470107778582,202.9484145251132,283.0453270732332,20
930,256.10001424776436,204.51249283710783,283.04731229675,20
931,256.06491878919377,206.3364465817652,282.9788889854867,20
932,256.23279178632436,208.2637476074911,282.8511288624536,20
933,256.3961544943128,208.13643086239983,282.79800813228826,20
934,256.5670854433723,210.1049638100184,282.876047745822,20
935,256.70072775542513,210.03248327158917,282.8385635176021,20
936,256.7435075450719,209.93878425329748,282.68470098854044,20
937,256.77376704193773,209.7814981072751,282.69829590052365,20
938,256.70337172016133,209.6981623499823,282.8114020632207,20
939,256.6699301237326,209.5487442445365,282.8822576440125,20
940,256.5955480805307,209.3484554215503,282.83653115498834,20
941,256.5935950509634,209.2686575080996,282.72176148460244,20
942,256.70204740327347,211.36842805475757,282.70260253557933,20
943,256.89290683807883,211.1122615414561,282.66110576163044,20
944,256.9303824770167,210.91333702484903,282.67485741767103,20
945,257.11916204279686,210.92134474570688,282.6341712398548,20
946,257.20256967982186,210.90894504462196,282.6023932921048,20
947,257.50931698367134,212.724305540722,282.6594232707843,20
948,257.46447218491176,214.98631657394407,282.6940099188406,20
949,257.17351967930097,214.8398072843981,282.7352413188387,20
950,257.438436217675,216.9643196273205,282.75147395818493,20
951,257.55518694816686,219.1460699350928,282.6500215352792,20
952,257.54708903495816,219.0935684955848,282.5404956027027,20
953,257.67420985517305,221.2834499519953,282.49382084907035,20
954,257.7837946263098,223.51941600216375,282.4507370582223,20
955,257.8118152021637,223.3156091017352,282.5417021122994,20
956,258.03468230368907,225.3671250804403,282.61999068420846,20
957,258.1163320160422,227.5146851260849,282.51224378716665,20
958,258.19538415641784,229.52399430132297,282.6040370778413,20
959,258.40767633750875,230.7394000356377,282.51021631638054,20
960,258.5953628085159,230.8063788963214,282.43399939976166,20
961,258.708409146563,230.841432839582,282.30746055626776,20
962,258.83303167003385,230.9253916145151,282.43022417727394,20
963,258.8343098935018,231.1073512171453,282.4918870974751,20
964,258.9797306438103,231.4660290801397,282.5173029098334,20
965,258.9925035223024,231.53342713762655,282.3581248933496,20
966,259.0909516546771,231.67751981021956,282.32049379537347,20
967,259.2394069762207,232.04541072739173,282.30163725734224,20
968,259.36056738807,232.2088855250331,282.2055424817884,20
969,259.4591934551047,232.44043559324345,281.94695806943344,20
970,259.5528639836727,232.64860397284733,281.6598110326985,20
971,259.5683718040997,232.84304067460704,281.13042901629115,20
972,259.6789811202163,232.94918419324503,280.8427510771708,20
973,259.73448750320796,233.06281189045575,280.9187743173534,20
974,259.71300518873574,233.0879659742833,280.95038815702253,20
975,259.78000993646424,233.1915350118064,281.0175261234207,20
976,259.8086693709977,233.34385552199265,281.0603371422639,20
977,259.88779216014086,233.51440802093117,281.0506627939915,20
978,259.76731778618324,233.31328455183424,280.9775233624218,20
979,259.4937394952409,233.2203282496403,281.0241387215158,20
980,259.44264991893016,233.0820127515937,280.5851552367484,20
981,259.30333558457085,230.83247007245896,280.67702109075094,20
982,259.2195658737834,230.75020162454567,280.62521123344953,20
983,259.19133504434467,230.71464666438052,280.6606646248599,20
984,259.19663989654464,230.23897924515185,280.5020127282286,20
985,259.1372339623631,230.1026919602114,280.4410052409762,20
986,259.1502802226711,230.11470738691045,280.5297567089432,20
987,259.20827779952276,229.78185982309049,280.4703648478695,20
988,259.13361588301456,231.9713596650562,280.5714599844225,20
989,259.1589640634958,231.2341380289715,280.53277593871286,20
990,259.3632818483753,230.6352282167325,280.6422033707024,20
991,259.56633171926427,229.94401009681687,280.7264040279546,20
992,259.76623600516666,229.21471360378257,280.7272284726397,20
993,260.07150771699656,228.494347558695,280.768541737792,20
994,260.1704586549344,227.8978038394108,280.7110834114038,20
