x,y,theta,velocity
40.187480,114.223550,-2.734796,
40.114388,114.191143,-2.800512,
40.041633,114.158133,-2.713739,
39.968668,114.125332,-2.742398,
39.894752,114.094737,-2.740277,
39.821571,114.062457,-2.689902,
39.747686,114.031858,-2.741297,
39.674643,113.999273,-2.693379,
39.601255,113.967672,-2.726423,
39.528340,113.934761,-2.713137,
39.454594,113.903899,-2.759651,
39.382742,113.868761,-2.694523,
39.309836,113.835833,-2.724831,
39.236215,113.804538,-2.724200,
39.164050,113.770046,-2.720503,
39.090674,113.738186,-2.753048,
39.017812,113.705276,-2.651908,
38.945389,113.671395,-2.739345,
38.872000,113.639554,-2.727504,
38.799170,113.606455,-2.709495,
38.727578,113.570877,-2.723387,
38.654388,113.538737,-2.712846,
38.581748,113.505221,-2.693300,
38.509498,113.470875,-2.705798,
38.437751,113.435520,-2.656891,
38.364580,113.403461,-2.709439,
38.292789,113.368174,-2.679585,
38.220834,113.333214,-2.697397,
38.148555,113.298925,-2.699645,
38.076298,113.264591,-2.690424,
38.004744,113.228850,-2.705037,
37.931787,113.196388,-2.800512,
37.859868,113.161386,-2.670439,
37.788080,113.126098,-2.706397,
37.716246,113.090927,-2.705783,
37.644800,113.054981,-2.663358,
37.573452,113.018798,-2.676662,
37.501943,112.982930,-2.678218,
37.430325,112.947281,-2.685991,
37.358774,112.911514,-2.657009,
37.287236,112.875748,-2.661179,
37.215743,112.839860,-2.671138,
37.144054,112.804364,-2.691561,
37.072322,112.768982,-2.708319,
37.000916,112.732950,-2.691784,
36.929487,112.696930,-2.675797,
36.858036,112.660949,-2.677352,
36.786429,112.625278,-2.684887,
36.714793,112.589668,-2.690090,
36.643291,112.553839,-2.659600,
36.571850,112.517848,-2.669314,
36.500233,112.482207,-2.666583,
36.430384,112.443499,-2.592740,
36.359413,112.406646,-2.681960,
36.288207,112.370188,-2.654268,
36.217378,112.332996,-2.661122,
36.146572,112.295765,-2.672374,
36.076793,112.256710,-2.609005,
36.005771,112.219930,-2.700285,
35.934360,112.183886,-2.658327,
35.863686,112.146403,-2.645441,
35.793525,112.107969,-2.631114,
35.724288,112.067980,-2.713916,
35.652840,112.032106,-2.649305,
35.582672,111.993690,-2.630860,
35.513048,111.954289,-2.628068,
35.442006,111.917540,-2.678824,
35.373027,111.877182,-2.636423,
35.302650,111.839147,-2.637671,
35.231658,111.802345,-2.647649,
35.162660,111.761888,-2.623480,
35.092699,111.723100,-2.658898,
35.022357,111.685062,-2.608547,
34.953163,111.644916,-2.639468,
34.882302,111.607880,-2.722636,
34.812636,111.568587,-2.617410,
