wall_id,vertex_id,x,y
0,2190,64.045087,6.182747
0,2191,64.157665,6.192899
0,2192,64.200705,6.195158
0,2193,64.263130,6.197957
0,2194,64.316671,6.199788
0,2195,64.374784,6.200006
0,2196,64.526907,6.202140
0,2197,64.638236,6.213316
0,2198,64.668553,6.214067
0,2199,64.741452,6.216912
0,2200,64.804129,6.219352
0,2201,64.898184,6.220871
0,2202,65.023429,6.227935
0,2203,65.092839,6.233743
0,2204,65.147855,6.235899
0,2205,65.214113,6.238909
0,2206,65.345275,6.243473
0,2207,65.430845,6.253525
0,2208,65.463427,6.253365
0,2209,65.551233,6.257712
0,2210,65.679411,6.264445
0,2211,65.747239,6.273232
0,2212,65.780656,6.272801
0,2213,65.873796,6.277603
0,2214,66.005292,6.285011
0,2215,66.071419,6.294206
0,2216,66.101416,6.293485
0,2217,66.209842,6.299381
0,2218,66.317132,6.307086
0,2219,66.379399,6.313398
0,2220,66.460282,6.317156
0,2221,66.580980,6.328509
0,2222,66.629174,6.334218
0,2223,66.722141,6.339394
0,2224,66.816211,6.350901
0,2225,66.869684,6.354349
0,2226,66.967012,6.362900
0,2227,67.028756,6.369304
0,2228,67.112258,6.374504
0,2229,67.224672,6.386050
0,2230,67.258473,6.390700
0,2231,67.359664,6.395418
0,2232,67.468593,6.409748
0,2233,67.485023,6.410670
0,2234,67.605500,6.417752
0,2235,67.699358,6.430562
0,2236,67.775102,6.435738
0,2237,67.859175,6.447098
0,2238,67.905104,6.450108
0,2239,68.000752,6.458362
0,2240,68.097167,6.468157
0,2241,68.197776,6.479477
0,2242,68.256794,6.487753
0,2243,68.352208,6.496041
0,2244,68.417323,6.506921
0,2245,68.491450,6.511163
0,2246,68.601066,6.526513
0,2247,68.661232,6.532655
0,2248,68.739174,6.542031
0,2249,68.846235,6.553732
0,2250,68.910090,6.564601
0,2251,68.973118,6.569204
0,2252,69.066434,6.581641
0,2253,69.153643,6.590780
0,2254,69.230421,6.602233
0,2255,69.296858,6.608615
0,2256,69.414824,6.623791
0,2257,69.493648,6.636325
0,2258,69.551546,6.643604
0,2259,69.622926,6.652638
0,2260,69.732964,6.665952
0,2261,69.813936,6.679934
0,2262,69.885558,6.688320
0,2263,69.980676,6.703451
0,2264,70.028156,6.710408
0,2265,70.123027,6.721522
0,2266,70.204141,6.735076
0,2267,70.289905,6.745295
0,2268,70.367084,6.759058
0,2269,70.431007,6.765997
0,2270,70.540499,6.782614
0,2271,70.617505,6.795043
0,2272,70.697650,6.807169
0,2273,70.753819,6.816660
0,2274,70.849140,6.828229
0,2275,70.946419,6.845949
0,2276,71.022305,6.856906
0,2277,71.093060,6.869997
0,2278,71.167518,6.879807
0,2279,71.274805,6.898314
0,2280,71.334492,6.909043
0,2281,71.409783,6.919975
0,2282,71.512229,6.937428
0,2283,71.576937,6.949385
0,2284,71.650350,6.960301
0,2285,71.751225,6.977740
0,2286,71.831902,6.992570
0,2287,71.901917,7.004953
0,2288,71.980591,7.018357
0,2289,72.057749,7.032009
0,2290,72.144158,7.046572
0,2291,72.222688,7.061386
0,2292,72.307548,7.075716
0,2293,72.387452,7.091516
0,2294,72.456373,7.103147
0,2295,72.546318,7.119558
0,2296,72.644952,7.138176
0,2297,72.724648,7.155222
0,2298,72.797518,7.169024
0,2299,72.852471,7.180684
0,2300,72.923458,7.191425
0,2301,73.024749,7.210681
0,2302,73.109211,7.226679
0,2303,73.200056,7.244994
0,2304,73.279787,7.261633
0,2305,73.350413,7.276053
0,2306,73.444322,7.294668
0,2307,73.521567,7.312340
0,2308,73.588578,7.325300
0,2309,73.674568,7.343356
0,2310,73.755093,7.360077
0,2311,73.817310,7.373533
0,2312,73.902583,7.389224
0,2313,74.005349,7.412009
0,2314,74.073326,7.427097
0,2315,74.164274,7.446192
0,2316,74.241182,7.464811
0,2317,74.299227,7.476639
0,2318,74.394126,7.496618
0,2319,74.481215,7.516880
0,2320,74.550207,7.532338
0,2321,74.632635,7.550419
0,2322,74.709984,7.568295
0,2323,74.794120,7.586706
0,2324,74.882956,7.608018
0,2325,74.963672,7.627069
0,2326,75.025965,7.642522
0,2327,75.104531,7.659129
0,2328,75.196794,7.681652
0,2329,75.271856,7.699250
0,2330,75.353483,7.718946
0,2331,75.420468,7.735122
0,2332,75.503039,7.753670
0,2333,75.595723,7.776587
0,2334,75.674436,7.796132
0,2335,75.754776,7.816216
0,2336,75.834083,7.836259
0,2337,75.907993,7.854951
0,2338,75.982413,7.873315
0,2339,76.062744,7.893203
0,2340,76.139880,7.912579
0,2341,76.216422,7.931470
0,2342,76.312169,7.955455
0,2343,76.390443,7.977080
0,2344,76.457793,7.993916
0,2345,76.543550,8.016180
0,2346,76.624477,8.037612
0,2347,76.713737,8.061373
0,2348,76.786796,8.082207
0,2349,76.849065,8.098255
0,2350,76.931572,8.119686
0,2351,77.019431,8.143200
0,2352,77.107773,8.167673
0,2353,77.181090,8.188684
0,2354,77.248826,8.207018
0,2355,77.321380,8.226658
0,2356,77.406528,8.249149
0,2357,77.496334,8.274546
0,2358,77.577293,8.297610
0,2359,77.662009,8.322204
0,2360,77.734652,8.343877
0,2361,77.802350,8.363040
0,2362,77.884827,8.386366
0,2363,77.964260,8.409607
0,2364,78.042633,8.432114
0,2365,78.116383,8.453908
0,2366,78.198004,8.476978
0,2367,78.276177,8.500654
0,2368,78.353000,8.522537
0,2369,78.446590,8.550859
0,2370,78.515275,8.572462
0,2371,78.591397,8.594535
0,2372,78.663765,8.617199
0,2373,78.746598,8.640774
0,2374,78.844840,8.672231
0,2375,78.903054,8.691034
0,2376,78.964897,8.708972
0,2377,79.069097,8.740038
0,2378,79.147160,8.766440
0,2379,79.212889,8.785958
0,2380,79.301978,8.814412
0,2381,79.378815,8.839108
0,2382,79.457337,8.864337
0,2383,79.538453,8.890736
0,2384,79.617436,8.916794
0,2385,79.694075,8.942135
0,2386,79.756900,8.963016
0,2387,79.824682,8.983834
0,2388,79.916256,9.012838
0,2389,80.000307,9.040899
0,2390,80.072243,9.064666
0,2391,80.175656,9.098894
0,2392,80.256792,9.129472
0,2393,80.308128,9.146630
0,2394,80.380827,9.171016
0,2395,80.454406,9.195525
0,2396,80.531045,9.220926
0,2397,80.611838,9.247940
0,2398,80.687504,9.273665
0,2399,80.768029,9.300598
0,2400,80.862365,9.333461
0,2401,80.945062,9.363788
0,2402,81.001873,9.384428
0,2403,81.073773,9.408453
0,2404,81.173809,9.443947
0,2405,81.252240,9.473593
0,2406,81.305284,9.492769
0,2407,81.393658,9.522938
0,2408,81.479988,9.555853
0,2409,81.530363,9.573948
0,2410,81.618873,9.604177
0,2411,81.706701,9.637558
0,2412,81.769413,9.660240
0,2413,81.856700,9.691744
0,2414,81.928334,9.719305
0,2415,82.008939,9.747980
0,2416,82.084044,9.777533
0,2417,82.154960,9.802695
0,2418,82.234465,9.833286
0,2419,82.311935,9.861562
0,2420,82.399910,9.895764
0,2421,82.470098,9.923078
0,2422,82.551666,9.954274
0,2423,82.634078,9.987322
0,2424,82.687752,10.008771
0,2425,82.767868,10.038027
0,2426,82.856244,10.073699
0,2427,82.924188,10.100160
0,2428,82.991398,10.126667
0,2429,83.075802,10.158591
0,2430,83.158960,10.192687
0,2431,83.229505,10.220429
0,2432,83.308584,10.252382
0,2433,83.381623,10.281802
0,2434,83.464238,10.315061
0,2435,83.532145,10.343543
0,2436,83.600016,10.370028
0,2437,83.674693,10.400351
0,2438,83.767565,10.437068
0,2439,83.846681,10.471821
0,2440,83.910760,10.497529
0,2441,83.998121,10.534327
0,2442,84.060923,10.561369
0,2443,84.132095,10.589920
0,2444,84.217596,10.626049
0,2445,84.283383,10.653969
0,2446,84.372722,10.690700
0,2447,84.445113,10.723522
0,2448,84.517840,10.753145
0,2449,84.592091,10.786579
0,2450,84.662218,10.815276
0,2451,84.755601,10.856522
0,2452,84.833029,10.891287
0,2453,84.889235,10.916851
0,2454,84.954486,10.943943
0,2455,85.033794,10.978437
0,2456,85.120425,11.015672
0,2457,85.187761,11.046816
0,2458,85.257252,11.075794
0,2459,85.349723,11.117499
0,2460,85.408060,11.144230
0,2461,85.486172,11.177486
0,2462,85.566488,11.214704
0,2463,85.642358,11.248110
0,2464,85.729966,11.289188
0,2465,85.784893,11.315140
0,2466,85.851971,11.344297
0,2467,85.955805,11.391936
0,2468,86.014998,11.421729
0,2469,86.066769,11.443689
0,2470,86.162678,11.487302
0,2471,86.258095,11.532947
0,2472,86.307066,11.558026
0,2473,86.373351,11.586565
0,2474,86.466781,11.631744
0,2475,86.532202,11.662890
0,2476,86.605880,11.697783
0,2477,86.693719,11.739947
0,2478,86.741537,11.764721
0,2479,86.813273,11.795674
0,2480,86.918589,11.847955
0,2481,86.987062,11.882201
0,2482,87.060071,11.918415
0,2483,87.135107,11.956144
0,2484,87.203880,11.990767
0,2485,87.272370,12.024827
0,2486,87.342783,12.059814
0,2487,87.417465,12.096777
0,2488,87.493687,12.135116
0,2489,87.564237,12.170723
0,2490,87.632144,12.204765
0,2491,87.702943,12.239966
0,2492,87.778748,12.277840
0,2493,87.850927,12.314362
0,2494,87.916757,12.347363
0,2495,87.983188,12.380192
0,2496,88.059226,12.417497
0,2497,88.138818,12.457511
0,2498,88.209298,12.493262
0,2499,88.280001,12.528694
0,2500,88.380809,12.580045
0,2501,88.445526,12.616718
0,2502,88.496666,12.641578
0,2503,88.586192,12.688079
0,2504,88.676893,12.736633
0,2505,88.748458,12.776955
0,2506,88.792264,12.800603
0,2507,88.848557,12.828980
0,2508,88.939581,12.875301
0,2509,89.036830,12.928447
0,2510,89.090975,12.959332
0,2511,89.168401,12.999361
0,2512,89.253778,13.048460
0,2513,89.294973,13.071147
0,2514,89.352129,13.100516
0,2515,89.449676,13.151564
0,2516,89.530686,13.197824
0,2517,89.600417,13.235837
0,2518,89.659919,13.270119
0,2519,89.729685,13.306642
0,2520,89.824471,13.360480
0,2521,89.878548,13.392042
0,2522,89.943474,13.426798
0,2523,90.026235,13.473657
0,2524,90.094450,13.512274
0,2525,90.155280,13.546638
0,2526,90.237045,13.591509
0,2527,90.309411,13.634175
0,2528,90.384669,13.676012
0,2529,90.455079,13.718417
0,2530,90.510218,13.749023
0,2531,90.584909,13.791543
0,2532,90.668541,13.839347
0,2533,90.739329,13.881924
0,2534,90.798515,13.915912
0,2535,90.872681,13.958833
0,2536,90.956055,14.007817
0,2537,91.025077,14.050060
0,2538,91.088599,14.087410
0,2539,91.145085,14.121420
0,2540,91.217222,14.161938
0,2541,91.310768,14.218346
0,2542,91.369159,14.254642
0,2543,91.437934,14.294699
0,2544,91.502329,14.334610
0,2545,91.573412,14.375462
0,2546,91.661196,14.429885
0,2547,91.713710,14.462623
0,2548,91.773666,14.497663
0,2549,91.850115,14.543480
0,2550,91.932356,14.593284
0,2551,92.007509,14.640756
0,2552,92.078275,14.684847
0,2553,92.154511,14.733590
0,2554,92.199758,14.763106
0,2555,92.259162,14.797744
0,2556,92.344572,14.850689
0,2557,92.412684,14.893484
0,2558,92.474161,14.931742
0,2559,92.559258,14.984149
0,2560,92.641441,15.038476
0,2561,92.701761,15.077748
0,2562,92.752271,15.110571
0,2563,92.827620,15.156721
0,2564,92.909689,15.211015
0,2565,92.968349,15.249029
0,2566,93.020548,15.282727
0,2567,93.099290,15.331111
0,2568,93.185779,15.388718
0,2569,93.251761,15.432346
0,2570,93.321141,15.478694
0,2571,93.383956,15.520703
0,2572,93.450772,15.564711
0,2573,93.513901,15.606944
0,2574,93.568625,15.642501
0,2575,93.639898,15.687970
0,2576,93.738555,15.753350
0,2577,93.807575,15.802964
0,2578,93.851424,15.832145
0,2579,93.918879,15.876717
0,2580,93.989370,15.924100
0,2581,94.051899,15.966081
0,2582,94.116464,16.008839
0,2583,94.188124,16.056557
0,2584,94.264594,16.108223
0,2585,94.342488,16.162151
0,2586,94.404727,16.206232
0,2587,94.457987,16.242639
0,2588,94.538141,16.296852
0,2589,94.605906,16.345676
0,2590,94.659465,16.382044
0,2591,94.736205,16.434857
0,2592,94.806736,16.484934
0,2593,94.863821,16.525019
0,2594,94.930528,16.570924
0,2595,94.999670,16.619590
0,2596,95.079213,16.675296
0,2597,95.149785,16.727607
0,2598,95.196296,16.760876
0,2599,95.263004,16.807030
0,2600,95.341259,16.863170
0,2601,95.407854,16.911653
0,2602,95.471716,16.957854
0,2603,95.543431,17.009911
0,2604,95.609025,17.058650
0,2605,95.667915,17.101591
0,2606,95.723049,17.141724
0,2607,95.798628,17.195047
0,2608,95.878971,17.255524
0,2609,95.944456,17.304617
0,2610,96.010148,17.354546
0,2611,96.066189,17.396907
0,2612,96.128659,17.442974
0,2613,96.198636,17.495441
0,2614,96.264305,17.545013
0,2615,96.328448,17.593458
0,2616,96.386503,17.637363
0,2617,96.447931,17.682717
0,2618,96.517902,17.735013
0,2619,96.584916,17.785647
0,2620,96.645779,17.831710
0,2621,96.719968,17.887265
0,2622,96.790945,17.942993
0,2623,96.844747,17.984488
0,2624,96.903588,18.029092
0,2625,96.979975,18.087036
0,2626,97.045219,18.138924
0,2627,97.104891,18.184526
0,2628,97.176047,18.240309
0,2629,97.233165,18.285464
0,2630,97.303532,18.339573
0,2631,97.373957,18.396572
0,2632,97.429231,18.440377
0,2633,97.486702,18.485692
0,2634,97.554758,18.538594
0,2635,97.632939,18.601388
0,2636,97.683399,18.643307
0,2637,97.743139,18.689149
0,2638,97.822580,18.753697
0,2639,97.876317,18.798014
0,2640,97.942596,18.850424
0,2641,97.998059,18.896874
0,2642,98.053052,18.939095
0,2643,98.126155,18.998065
0,2644,98.206041,19.062660
0,2645,98.266471,19.114967
0,2646,98.310544,19.150175
0,2647,98.394434,19.218177
0,2648,98.462904,19.277910
0,2649,98.498881,19.307885
0,2650,98.574655,19.368378
0,2651,98.636063,19.422164
0,2652,98.693544,19.467808
0,2653,98.767734,19.531305
0,2654,98.837760,19.590347
0,2655,98.887640,19.635078
0,2656,98.951951,19.687175
0,2657,99.019463,19.747478
0,2658,99.054908,19.776828
0,2659,99.116820,19.827025
0,2660,99.210088,19.905291
0,2661,99.265147,19.956085
0,2662,99.320852,20.001593
0,2663,99.401940,20.073936
0,2664,99.436440,20.105357
0,2665,99.508759,20.164590
0,2666,99.582070,20.232225
0,2667,99.623814,20.267860
0,2668,99.682701,20.318816
0,2669,99.742743,20.370257
0,2670,99.828806,20.445013
0,2671,99.881612,20.495334
0,2672,99.922300,20.529051
0,2673,100.011513,20.607391
0,2674,100.065659,20.658902
0,2675,100.101802,20.689512
0,2676,100.186071,20.762533
0,2677,100.237464,20.811479
0,2678,100.303066,20.866678
0,2679,100.387150,20.946567
0,2680,100.439493,20.995340
0,2681,100.477833,21.031769
0,2682,100.537184,21.082785
0,2683,100.615884,21.155949
0,2684,100.675171,21.211316
0,2685,100.709109,21.243742
0,2686,100.780549,21.304751
0,2687,100.867270,21.388363
0,2688,100.916294,21.435143
0,2689,100.972209,21.487863
0,2690,101.023634,21.536555
0,2691,101.069602,21.578711
0,2692,101.150260,21.651760
0,2693,101.230389,21.731207
0,2694,101.276980,21.777386
0,2695,101.322952,21.821391
0,2696,101.371731,21.867406
0,2697,101.404824,21.898265
0,2698,101.485987,21.968355
0,2699,101.581866,22.062678
0,2700,101.638435,22.119247
0,2701,101.695004,22.175816
0,2702,101.751572,22.232384
0,2703,101.808141,22.288953
0,2704,101.864709,22.345521
0,2705,101.913198,22.394077
0,2706,101.936183,22.416908
0,2707,102.004387,22.476548
0,2708,102.095267,22.566079
0,2709,102.152367,22.623179
0,2710,102.208936,22.679748
0,2711,102.265504,22.736316
0,2712,102.322073,22.792885
0,2713,102.378641,22.849453
0,2714,102.435210,22.906022
0,2715,102.491778,22.962590
0,2716,102.548347,23.019159
0,2717,102.604916,23.075728
0,2718,102.664067,23.134886
0,2719,102.754191,23.227064
0,2720,102.808860,23.290122
0,2721,102.831044,23.311882
0,2722,102.882584,23.363396
0,2723,102.939152,23.419964
0,2724,102.995721,23.476533
0,2725,103.052290,23.533102
0,2726,103.108858,23.589670
0,2727,103.168358,23.649179
0,2728,103.263079,23.746469
0,2729,103.329530,23.823902
0,2730,103.359185,23.855509
0,2731,103.405148,23.904148
0,2732,103.447923,23.948687
0,2733,103.495155,23.995967
0,2734,103.592743,24.095457
0,2735,103.655359,24.169382
0,2736,103.682842,24.197289
0,2737,103.738462,24.256209
0,2738,103.783229,24.303540
0,2739,103.863581,24.386151
0,2740,103.925696,24.458242
0,2741,103.960537,24.494612
0,2742,104.015927,24.554038
0,2743,104.088684,24.631972
0,2744,104.142220,24.694094
0,2745,104.178756,24.732863
0,2746,104.231943,24.789921
0,2747,104.310198,24.874052
0,2748,104.351678,24.924201
0,2749,104.394229,24.966724
0,2750,104.484934,25.068233
0,2751,104.523216,25.115163
0,2752,104.558461,25.151565
0,2753,104.641609,25.243800
0,2754,104.684169,25.295763
0,2755,104.721824,25.334975
0,2756,104.802701,25.425653
0,2757,104.843318,25.475147
0,2758,104.901755,25.537776
0,2759,104.965884,25.615453
0,2760,104.998223,25.651827
0,2761,105.062872,25.724184
0,2762,105.108714,25.779235
0,2763,105.164440,25.839931
0,2764,105.221141,25.907896
0,2765,105.272507,25.965145
0,2766,105.323557,26.026046
0,2767,105.385738,26.095798
0,2768,105.451169,26.176415
0,2769,105.481088,26.212398
0,2770,105.536576,26.274885
0,2771,105.586816,26.335717
0,2772,105.641092,26.396619
0,2773,105.705587,26.474640
0,2774,105.756057,26.534957
0,2775,105.819306,26.611716
0,2776,105.858179,26.661473
0,2777,105.904886,26.714997
0,2778,105.956981,26.779213
0,2779,106.011149,26.842192
0,2780,106.060760,26.904019
0,2781,106.112177,26.963565
0,2782,106.176830,27.043511
0,2783,106.228870,27.108127
0,2784,106.274559,27.165403
0,2785,106.334207,27.238249
0,2786,106.371078,27.287245
0,2787,106.423700,27.347787
0,2788,106.480507,27.421590
0,2789,106.522838,27.471869
0,2790,106.589031,27.554776
0,2791,106.629299,27.607237
0,2792,106.681315,27.669809
0,2793,106.745726,27.753194
0,2794,106.786690,27.806477
0,2795,106.826607,27.856339
0,2796,106.884486,27.928062
0,2797,106.931159,27.988754
0,2798,106.979349,28.047655
0,2799,107.046503,28.133805
0,2800,107.088742,28.190546
0,2801,107.138655,28.252830
0,2802,107.192998,28.325306
0,2803,107.239156,28.384742
0,2804,107.283405,28.443172
0,2805,107.336081,28.509795
0,2806,107.397203,28.591415
0,2807,107.441705,28.651577
0,2808,107.486194,28.710169
0,2809,107.536058,28.776217
0,2810,107.585505,28.841938
0,2811,107.637256,28.910981
0,2812,107.685626,28.976529
0,2813,107.730917,29.037207
0,2814,107.775490,29.096840
0,2815,107.824983,29.162048
0,2816,107.877235,29.232316
0,2817,107.922535,29.293411
0,2818,107.976996,29.365928
0,2819,108.026735,29.435183
0,2820,108.067806,29.490612
0,2821,108.114982,29.554167
0,2822,108.169615,29.627874
0,2823,108.216816,29.693817
0,2824,108.264044,29.757674
0,2825,108.321893,29.838375
0,2826,108.361730,29.895787
0,2827,108.408462,29.958931
0,2828,108.465978,30.040972
0,2829,108.504578,30.096694
0,2830,108.547638,30.155864
0,2831,108.600084,30.229759
0,2832,108.651471,30.302904
0,2833,108.690312,30.359482
0,2834,108.738663,30.425931
0,2835,108.793910,30.506464
0,2836,108.835197,30.566409
0,2837,108.878081,30.627689
0,2838,108.927328,30.698043
0,2839,108.974520,30.766749
0,2840,109.017151,30.828277
0,2841,109.063069,30.894067
0,2842,109.116619,30.971504
0,2843,109.169099,31.050084
0,2844,109.213218,31.116832
0,2845,109.255245,31.179826
0,2846,109.300830,31.247858
0,2847,109.346237,31.316330
0,2848,109.381643,31.369680
0,2849,109.420438,31.425147
0,2850,109.484955,31.519000
0,2851,109.535269,31.598955
0,2852,109.568415,31.648927
0,2853,109.612642,31.715179
0,2854,109.657119,31.782405
0,2855,109.699311,31.845733
0,2856,109.744705,31.913497
0,2857,109.791115,31.983501
0,2858,109.838222,32.054740
0,2859,109.893570,32.139884
0,2860,109.936200,32.209019
0,2861,109.968526,32.258697
0,2862,110.019828,32.336688
0,2863,110.062958,32.406098
0,2864,110.101815,32.465201
0,2865,110.148147,32.537535
0,2866,110.199734,32.617917
0,2867,110.242045,32.687445
0,2868,110.282533,32.750586
0,2869,110.323987,32.817634
0,2870,110.365905,32.882824
0,2871,110.414474,32.960659
0,2872,110.453497,33.023812
0,2873,110.499555,33.096399
0,2874,110.541780,33.166026
0,2875,110.585361,33.234981
0,2876,110.632819,33.313542
0,2877,110.670435,33.375415
0,2878,110.715447,33.448270
0,2879,110.761222,33.524911
0,2880,110.804176,33.596581
0,2881,110.841733,33.660365
0,2882,110.875523,33.715546
0,2883,110.919052,33.785729
0,2884,110.972714,33.874410
0,2885,111.016555,33.950789
0,2886,111.050044,34.007520
0,2887,111.088465,34.071428
0,2888,111.129047,34.138978
0,2889,111.169700,34.206357
0,2890,111.218219,34.286916
0,2891,111.270097,34.377025
0,2892,111.300193,34.431669
0,2893,111.335741,34.489527
0,2894,111.384311,34.573168
0,2895,111.434654,34.660708
0,2896,111.469498,34.725633
0,2897,111.499281,34.775677
0,2898,111.545415,34.855126
0,2899,111.580681,34.917579
0,2900,111.621815,34.986440
0,2901,111.676537,35.083189
0,2902,111.719320,35.162806
0,2903,111.747191,35.214118
0,2904,111.783110,35.276080
0,2905,111.823841,35.348605
0,2906,111.872085,35.433323
0,2907,111.906595,35.498963
0,2908,111.945165,35.564932
0,2909,111.982342,35.634533
0,2910,112.019512,35.697792
0,2911,112.077348,35.803536
0,2912,112.116979,35.881414
0,2913,112.138353,35.921715
0,2914,112.175829,35.986959
0,2915,112.220984,36.070062
0,2916,112.256967,36.136109
0,2917,112.300104,36.214497
0,2918,112.346481,36.302443
0,2919,112.386542,36.380323
0,2920,112.410193,36.427129
0,2921,112.447873,36.493452
0,2922,112.497126,36.587813
0,2923,112.534065,36.659373
0,2924,112.575338,36.739106
0,2925,112.604200,36.797516
0,2926,112.631650,36.847251
0,2927,112.681195,36.939111
0,2928,112.728109,37.032483
0,2929,112.763505,37.103926
0,2930,112.797876,37.172544
0,2931,112.835461,37.247508
0,2932,112.870497,37.318480
0,2933,112.905942,37.388943
0,2934,112.941702,37.461073
0,2935,112.975247,37.527885
0,2936,113.011379,37.599371
0,2937,113.049563,37.675461
0,2938,113.085505,37.747931
0,2939,113.119959,37.816810
0,2940,113.156010,37.888704
0,2941,113.192258,37.961288
0,2942,113.229238,38.035359
0,2943,113.264352,38.106417
0,2944,113.297271,38.172165
0,2945,113.333899,38.244533
0,2946,113.387330,38.352795
0,2947,113.418890,38.425797
0,2948,113.440462,38.467868
0,2949,113.480597,38.549578
0,2950,113.519230,38.630187
0,2951,113.552700,38.700787
0,2952,113.597593,38.794507
0,2953,113.623969,38.856465
0,2954,113.650028,38.906882
0,2955,113.697419,39.006965
0,2956,113.739312,39.100054
0,2957,113.760674,39.150364
0,2958,113.785092,39.198703
0,2959,113.824883,39.281592
0,2960,113.872099,39.381903
0,2961,113.900223,39.448587
0,2962,113.936901,39.524064
0,2963,113.974446,39.612967
0,2964,114.006288,39.682432
0,2965,114.039791,39.761284
0,2966,114.061621,39.810089
0,2967,114.097449,39.886245
0,2968,114.136786,39.975390
0,2969,114.161825,40.032601
0,2970,114.197862,40.109233
0,2971,114.239496,40.205260
0,2972,114.271882,40.281060
0,2973,114.295687,40.337122
0,2974,114.325850,40.402324
0,2975,114.365735,40.492597
0,2976,114.399604,40.571724
0,2977,114.432839,40.648896
0,2978,114.461960,40.718206
0,2979,114.497950,40.800411
0,2980,114.534022,40.889383
0,2981,114.560570,40.953952
0,2982,114.586850,41.016339
0,2983,114.616461,41.084744
0,2984,114.653972,41.171991
0,2985,114.687383,41.254029
0,2986,114.718406,41.328652
0,2987,114.746092,41.397117
0,2988,114.779317,41.475154
0,2989,114.812218,41.557876
0,2990,114.841405,41.628891
0,2991,114.874962,41.712337
0,2992,114.905264,41.789299
0,2993,114.931124,41.854415
0,2994,114.960637,41.926247
0,2995,114.994149,42.009711
0,2996,115.024976,42.088020
0,2997,115.053175,42.159538
0,2998,115.079737,42.226156
0,2999,115.111034,42.302801
0,3000,115.145410,42.389990
0,3001,115.174558,42.465691
0,3002,115.203848,42.540386
0,3003,115.239622,42.633646
0,3004,115.265629,42.706308
0,3005,115.288096,42.763674
0,3006,115.317183,42.838358
0,3007,115.349755,42.922170
0,3008,115.375273,42.990840
0,3009,115.408622,43.074535
0,3010,115.438083,43.156986
0,3011,115.466135,43.229275
0,3012,115.494606,43.308298
0,3013,115.526719,43.393026
0,3014,115.555064,43.475593
0,3015,115.576622,43.533838
0,3016,115.605804,43.612349
0,3017,115.636298,43.696541
0,3018,115.660408,43.764436
0,3019,115.686570,43.834005
0,3020,115.716654,43.916344
0,3021,115.747430,44.001320
0,3022,115.777975,44.089059
0,3023,115.805774,44.170556
0,3024,115.831345,44.246268
0,3025,115.848208,44.296405
0,3026,115.874361,44.364348
0,3027,115.909770,44.464346
0,3028,115.939529,44.551959
0,3029,115.965168,44.629088
0,3030,115.990098,44.702984
0,3031,116.015654,44.779113
0,3032,116.041884,44.857000
0,3033,116.067951,44.935481
0,3034,116.092417,45.009097
0,3035,116.117704,45.084334
0,3036,116.144160,45.163687
0,3037,116.169983,45.241913
0,3038,116.194306,45.315739
0,3039,116.218119,45.387074
0,3040,116.242987,45.460774
0,3041,116.269022,45.537923
0,3042,116.298426,45.625829
0,3043,116.326561,45.714531
0,3044,116.349671,45.788232
0,3045,116.376161,45.870843
0,3046,116.401732,45.955167
0,3047,116.420744,46.017078
0,3048,116.449084,46.104105
0,3049,116.474890,46.192736
0,3050,116.491862,46.247942
0,3051,116.512453,46.311089
0,3052,116.544695,46.409733
0,3053,116.572501,46.505798
0,3054,116.588032,46.558492
0,3055,116.614675,46.640157
0,3056,116.640169,46.728242
0,3057,116.663358,46.803413
0,3058,116.688484,46.889984
0,3059,116.706342,46.951438
0,3060,116.731454,47.031173
0,3061,116.754789,47.112537
0,3062,116.778769,47.190464
0,3063,116.807421,47.291303
0,3064,116.826964,47.364373
0,3065,116.845622,47.428313
0,3066,116.872193,47.520447
0,3067,116.893741,47.601556
0,3068,116.909455,47.657067
0,3069,116.933234,47.736184
0,3070,116.958410,47.826199
0,3071,116.981111,47.907545
0,3072,117.000652,47.979563
0,3073,117.024416,48.062374
0,3074,117.047073,48.148545
0,3075,117.065239,48.215000
0,3076,117.088072,48.296756
0,3077,117.107924,48.371631
0,3078,117.133084,48.460962
0,3079,117.156448,48.555442
0,3080,117.173547,48.622169
0,3081,117.192055,48.692632
0,3082,117.214916,48.778315
0,3083,117.235110,48.859333
0,3084,117.251959,48.923635
0,3085,117.274800,49.008343
0,3086,117.297041,49.097192
0,3087,117.317570,49.178730
0,3088,117.336626,49.257077
0,3089,117.355138,49.330824
0,3090,117.374335,49.407794
0,3091,117.393940,49.485611
0,3092,117.414482,49.568114
0,3093,117.437433,49.662444
0,3094,117.453355,49.734440
0,3095,117.469376,49.796958
0,3096,117.491937,49.888625
0,3097,117.510800,49.970088
0,3098,117.532132,50.059135
0,3099,117.547973,50.133667
0,3100,117.562949,50.193684
0,3101,117.583345,50.278123
0,3102,117.605092,50.370490
0,3103,117.621597,50.446202
0,3104,117.638389,50.516012
0,3105,117.660638,50.612557
0,3106,117.681737,50.712854
0,3107,117.694323,50.777871
0,3108,117.710204,50.845919
0,3109,117.726775,50.924179
0,3110,117.745440,51.005009
0,3111,117.762164,51.085617
0,3112,117.776549,51.148554
0,3113,117.798409,51.243786
0,3114,117.817304,51.337487
0,3115,117.833685,51.416690
0,3116,117.850624,51.501921
0,3117,117.862855,51.564846
0,3118,117.878070,51.632585
0,3119,117.896521,51.719339
0,3120,117.912175,51.794053
0,3121,117.931696,51.884018
